TOKEN_ID,TOKEN_NAME,Quak,Beak,Feathers,Wear
412,Quak #412,Purple Quak,Flamingo-like,Pink Feathers,Horns
413,Quak #413,Brown Quak,Flamingo-like,White Feathers,Flower
414,Quak #414,Brown Quak,Flamingo-like,Pink Feathers,Conical-hat
415,Quak #415,Brown Quak,Coot-like,White Feathers,Hair
416,Quak #416,Purple Quak,Crow-like,White Feathers,Bubble
417,Quak #417,Brown Quak,Chicken-like,Pink Feathers,Tilted-hat
418,Quak #418,Green Quak,Flamingo-like,Green Feathers,Nightcap
419,Quak #419,Brown Quak,Chicken-like,White Feathers,Sad
420,Quak #420,Brown Quak,Puffin-like,White Feathers,Mail
421,Quak #421,Brown Quak,Chicken-like,Purple Feathers,Chain
422,Quak #422,Orange Quak,Puffin-like,White Feathers,Earrings
423,Quak #423,Purple Quak,Chicken-like,Purple Feathers,Ship
424,Quak #424,Green Quak,Flamingo-like,Pink Feathers,Tilted-hat
425,Quak #425,Green Quak,Chicken-like,Pink Feathers,Mail
426,Quak #426,Purple Quak,Chicken-like,Pink Feathers,Happy
427,Quak #427,Brown Quak,Puffin-like,White Feathers,Hat
428,Quak #428,Blue Quak,Puffin-like,White Feathers,Hair
429,Quak #429,Purple Quak,Toucan-like,Red Feathers,Flower
430,Quak #430,Purple Quak,Chicken-like,Pink Feathers,Bubble
431,Quak #431,Brown Quak,Chicken-like,Green Feathers,Tilted-hat
432,Quak #432,Brown Quak,Chicken-like,Purple Feathers,Egg-plate
433,Quak #433,Purple Quak,Coot-like,White Feathers,Glasses
434,Quak #434,Blue Quak,Chicken-like,White Feathers,Pipe
435,Quak #435,Purple Quak,Flamingo-like,Green Feathers,Happy
436,Quak #436,Blue Quak,Crow-like,White Feathers,Mail
437,Quak #437,Orange Quak,Coot-like,Blue Feathers,Pipe
438,Quak #438,Blue Quak,Puffin-like,Green Feathers,Tilted-hat
439,Quak #439,Brown Quak,Crow-like,White Feathers,Ethereum
440,Quak #440,Blue Quak,Puffin-like,Blue Feathers,Cigarette
441,Quak #441,Green Quak,Crow-like,Blue Feathers,Happy
442,Quak #442,Brown Quak,Puffin-like,White Feathers,Glasses
443,Quak #443,Brown Quak,Crow-like,Pink Feathers,Glasses
444,Quak #444,Purple Quak,Chicken-like,White Feathers,Sad
445,Quak #445,Brown Quak,Flamingo-like,White Feathers,Hat
446,Quak #446,Green Quak,Chicken-like,White Feathers,Happy
447,Quak #447,Brown Quak,Flamingo-like,Pink Feathers,Blindfold
448,Quak #448,Green Quak,Crow-like,Red Feathers,Hat
449,Quak #449,Purple Quak,Chicken-like,White Feathers,Hat
450,Quak #450,Blue Quak,Crow-like,Green Feathers,Hair
451,Quak #451,Green Quak,Chicken-like,Red Feathers,Earrings
452,Quak #452,Green Quak,Chicken-like,Pink Feathers,Pipe
453,Quak #453,Green Quak,Flamingo-like,White Feathers,Pipe
454,Quak #454,Purple Quak,Coot-like,Green Feathers,Sad
455,Quak #455,Green Quak,Chicken-like,White Feathers,Egg-plate
456,Quak #456,Purple Quak,Chicken-like,Pink Feathers,Pipe
457,Quak #457,Green Quak,Toucan-like,White Feathers,Mail
458,Quak #458,Brown Quak,Chicken-like,Blue Feathers,Pipe
459,Quak #459,Brown Quak,Crow-like,White Feathers,Sad
460,Quak #460,Blue Quak,Chicken-like,White Feathers,Hair
461,Quak #461,Blue Quak,Crow-like,White Feathers,Glasses
462,Quak #462,Blue Quak,Chicken-like,Pink Feathers,Nightcap
463,Quak #463,Green Quak,Flamingo-like,Pink Feathers,Chain
464,Quak #464,Brown Quak,Chicken-like,Red Feathers,Flower
465,Quak #465,Brown Quak,Crow-like,White Feathers,Chain
466,Quak #466,Green Quak,Flamingo-like,White Feathers,Ethereum
467,Quak #467,Brown Quak,Flamingo-like,Blue Feathers,Sad
468,Quak #468,Purple Quak,Chicken-like,Pink Feathers,Chain
469,Quak #469,Brown Quak,Crow-like,Green Feathers,Chain
470,Quak #470,Purple Quak,Coot-like,Purple Feathers,Blindfold
471,Quak #471,Purple Quak,Puffin-like,Green Feathers,Earrings
472,Quak #472,Purple Quak,Chicken-like,White Feathers,Chained
473,Quak #473,Blue Quak,Crow-like,White Feathers,Nightcap
474,Quak #474,Brown Quak,Chicken-like,White Feathers,Horns
475,Quak #475,Purple Quak,Chicken-like,Red Feathers,Conical-hat
476,Quak #476,Purple Quak,Flamingo-like,Pink Feathers,Cigarette
477,Quak #477,Brown Quak,Chicken-like,White Feathers,Ship
478,Quak #478,Purple Quak,Coot-like,White Feathers,Pipe
479,Quak #479,Brown Quak,Crow-like,Green Feathers,Blindfold
480,Quak #480,Brown Quak,Flamingo-like,White Feathers,Ethereum
481,Quak #481,Purple Quak,Coot-like,Green Feathers,Egg-plate
482,Quak #482,Brown Quak,Flamingo-like,White Feathers,Blindfold
483,Quak #483,Brown Quak,Chicken-like,Green Feathers,Nightcap
484,Quak #484,Blue Quak,Coot-like,Red Feathers,Chained
485,Quak #485,Brown Quak,Coot-like,Green Feathers,Mail
486,Quak #486,Purple Quak,Toucan-like,Pink Feathers,Ethereum
487,Quak #487,Orange Quak,Crow-like,Purple Feathers,Nightcap
488,Quak #488,Purple Quak,Coot-like,Pink Feathers,Hat
489,Quak #489,Purple Quak,Crow-like,Red Feathers,Flower
490,Quak #490,Orange Quak,Chicken-like,Red Feathers,Happy
491,Quak #491,Purple Quak,Flamingo-like,White Feathers,Hat
492,Quak #492,Blue Quak,Flamingo-like,White Feathers,Tilted-hat
493,Quak #493,Blue Quak,Puffin-like,Red Feathers,Chain
494,Quak #494,Brown Quak,Chicken-like,Pink Feathers,Hat
495,Quak #495,Blue Quak,Crow-like,White Feathers,Happy
496,Quak #496,Blue Quak,Flamingo-like,Green Feathers,Pipe
497,Quak #497,Brown Quak,Coot-like,White Feathers,Ethereum
498,Quak #498,Blue Quak,Flamingo-like,Blue Feathers,Hat
499,Quak #499,Brown Quak,Coot-like,Pink Feathers,Conical-hat
500,Quak #500,Purple Quak,Chicken-like,Red Feathers,Ethereum
501,Quak #501,Purple Quak,Flamingo-like,White Feathers,Glasses
502,Quak #502,Purple Quak,Crow-like,Purple Feathers,Hair
503,Quak #503,Brown Quak,Crow-like,Red Feathers,Chain
504,Quak #504,Blue Quak,Flamingo-like,White Feathers,Ethereum
505,Quak #505,Brown Quak,Chicken-like,Teal Feathers,Chain
506,Quak #506,Orange Quak,Coot-like,White Feathers,Conical-hat
507,Quak #507,Purple Quak,Coot-like,Pink Feathers,Mail
508,Quak #508,Brown Quak,Chicken-like,Red Feathers,Earrings
509,Quak #509,Brown Quak,Chicken-like,Purple Feathers,Conical-hat
510,Quak #510,Brown Quak,Crow-like,Red Feathers,Nightcap
511,Quak #511,Purple Quak,Puffin-like,Red Feathers,Flower
512,Quak #512,Brown Quak,Chicken-like,Pink Feathers,Sad
513,Quak #513,Purple Quak,Coot-like,White Feathers,Nightcap
514,Quak #514,Purple Quak,Chicken-like,Red Feathers,Happy
515,Quak #515,Purple Quak,Puffin-like,Green Feathers,Hat
516,Quak #516,Purple Quak,Flamingo-like,White Feathers,Sad
517,Quak #517,Orange Quak,Crow-like,Pink Feathers,Earrings
518,Quak #518,Brown Quak,Puffin-like,White Feathers,Nightcap
519,Quak #519,Green Quak,Chicken-like,Pink Feathers,Cigarette
520,Quak #520,Brown Quak,Flamingo-like,White Feathers,Earrings
521,Quak #521,Green Quak,Crow-like,Red Feathers,Conical-hat
522,Quak #522,Blue Quak,Flamingo-like,Green Feathers,Chain
523,Quak #523,Brown Quak,Coot-like,Red Feathers,Nightcap
524,Quak #524,Brown Quak,Puffin-like,Pink Feathers,Mail
525,Quak #525,Blue Quak,Flamingo-like,Pink Feathers,Nightcap
526,Quak #526,Yellow Quak,Flamingo-like,Blue Feathers,Horns
527,Quak #527,Orange Quak,Chicken-like,Pink Feathers,Earrings
528,Quak #528,Brown Quak,Flamingo-like,White Feathers,Happy
529,Quak #529,Green Quak,Parrot-like,Purple Feathers,Hat
530,Quak #530,Purple Quak,Chicken-like,Pink Feathers,Nightcap
531,Quak #531,Purple Quak,Coot-like,Pink Feathers,Earrings
532,Quak #532,Orange Quak,Flamingo-like,Blue Feathers,Ethereum
533,Quak #533,Purple Quak,Crow-like,Purple Feathers,Horns
534,Quak #534,Purple Quak,Puffin-like,Pink Feathers,Pipe
535,Quak #535,Brown Quak,Coot-like,Red Feathers,Hat
536,Quak #536,Purple Quak,Coot-like,White Feathers,Horns
537,Quak #537,Brown Quak,Coot-like,Pink Feathers,Sad
538,Quak #538,Purple Quak,Chicken-like,Purple Feathers,Mail
539,Quak #539,Purple Quak,Crow-like,Green Feathers,Nightcap
540,Quak #540,Green Quak,Chicken-like,White Feathers,Cigarette
541,Quak #541,Green Quak,Crow-like,Red Feathers,Glasses
542,Quak #542,Green Quak,Crow-like,Pink Feathers,Chain
543,Quak #543,Purple Quak,Flamingo-like,Green Feathers,Hat
544,Quak #544,Blue Quak,Crow-like,White Feathers,Ship
545,Quak #545,Green Quak,Coot-like,Purple Feathers,Mail
546,Quak #546,Brown Quak,Puffin-like,Red Feathers,Chain
547,Quak #547,Green Quak,Coot-like,White Feathers,Flower
548,Quak #548,Purple Quak,Crow-like,White Feathers,Horns
549,Quak #549,Brown Quak,Crow-like,White Feathers,Bubble
550,Quak #550,Green Quak,Flamingo-like,Pink Feathers,Horns
551,Quak #551,Brown Quak,Crow-like,Red Feathers,Ship
552,Quak #552,Brown Quak,Coot-like,Blue Feathers,Nightcap
553,Quak #553,Brown Quak,Flamingo-like,Blue Feathers,Blindfold
554,Quak #554,Brown Quak,Crow-like,Red Feathers,Horns
555,Quak #555,Purple Quak,Flamingo-like,Red Feathers,Nightcap
556,Quak #556,Purple Quak,Flamingo-like,Purple Feathers,Pipe
557,Quak #557,Green Quak,Flamingo-like,Purple Feathers,Bubble
558,Quak #558,Yellow Quak,Toucan-like,White Feathers,Chain
559,Quak #559,Purple Quak,Coot-like,Blue Feathers,Nightcap
560,Quak #560,Purple Quak,Flamingo-like,Pink Feathers,Chain
561,Quak #561,Purple Quak,Chicken-like,Purple Feathers,Flower
562,Quak #562,Purple Quak,Flamingo-like,Blue Feathers,Pipe
563,Quak #563,Brown Quak,Puffin-like,Green Feathers,Egg-plate
564,Quak #564,Brown Quak,Flamingo-like,Purple Feathers,Sad
565,Quak #565,Blue Quak,Coot-like,White Feathers,Flower
566,Quak #566,Purple Quak,Puffin-like,White Feathers,Egg-plate
567,Quak #567,Orange Quak,Chicken-like,Pink Feathers,Pipe
568,Quak #568,Purple Quak,Coot-like,Red Feathers,Egg-plate
569,Quak #569,Blue Quak,Puffin-like,White Feathers,Egg
570,Quak #570,Purple Quak,Coot-like,Pink Feathers,Glasses
571,Quak #571,Blue Quak,Chicken-like,Red Feathers,Horns
572,Quak #572,Green Quak,Crow-like,Red Feathers,Glasses
573,Quak #573,Brown Quak,Chicken-like,Red Feathers,Mail
574,Quak #574,Purple Quak,Coot-like,White Feathers,Sad
575,Quak #575,Green Quak,Chicken-like,Red Feathers,Sad
576,Quak #576,Purple Quak,Crow-like,Green Feathers,Pipe
577,Quak #577,Brown Quak,Crow-like,Blue Feathers,Nightcap
578,Quak #578,Brown Quak,Flamingo-like,Purple Feathers,Egg-plate
579,Quak #579,Blue Quak,Crow-like,Purple Feathers,Nightcap
580,Quak #580,Purple Quak,Crow-like,White Feathers,Conical-hat
581,Quak #581,Brown Quak,Coot-like,White Feathers,Tilted-hat
582,Quak #582,Purple Quak,Chicken-like,Green Feathers,Hat
583,Quak #583,Green Quak,Flamingo-like,Purple Feathers,Earrings
584,Quak #584,Brown Quak,Coot-like,Purple Feathers,Bubble
585,Quak #585,Blue Quak,Coot-like,White Feathers,Glasses
586,Quak #586,Brown Quak,Flamingo-like,Pink Feathers,Egg-plate
587,Quak #587,Blue Quak,Puffin-like,White Feathers,Hat
588,Quak #588,Brown Quak,Flamingo-like,Green Feathers,Egg
589,Quak #589,Purple Quak,Chicken-like,Teal Feathers,Happy
590,Quak #590,Blue Quak,Flamingo-like,Green Feathers,Hair
591,Quak #591,Brown Quak,Coot-like,Purple Feathers,Ethereum
592,Quak #592,Purple Quak,Puffin-like,White Feathers,Glasses
593,Quak #593,Blue Quak,Coot-like,Pink Feathers,Tilted-hat
594,Quak #594,Brown Quak,Flamingo-like,Pink Feathers,Bubble
595,Quak #595,Purple Quak,Chicken-like,Blue Feathers,Hat
596,Quak #596,Green Quak,Coot-like,Green Feathers,Cigarette
597,Quak #597,Purple Quak,Coot-like,Purple Feathers,Ship
598,Quak #598,Brown Quak,Crow-like,White Feathers,Tilted-hat
599,Quak #599,Brown Quak,Flamingo-like,Green Feathers,Ship
600,Quak #600,Green Quak,Crow-like,Pink Feathers,Bubble
601,Quak #601,Blue Quak,Flamingo-like,White Feathers,Egg-plate
602,Quak #602,Brown Quak,Flamingo-like,Blue Feathers,Glasses
603,Quak #603,Brown Quak,Puffin-like,Pink Feathers,Nightcap
604,Quak #604,Green Quak,Chicken-like,White Feathers,Ship
605,Quak #605,Brown Quak,Puffin-like,Blue Feathers,Mail
606,Quak #606,Orange Quak,Crow-like,Blue Feathers,Earrings
607,Quak #607,Brown Quak,Chicken-like,Purple Feathers,Ethereum
608,Quak #608,Orange Quak,Chicken-like,White Feathers,Flower
609,Quak #609,Brown Quak,Chicken-like,White Feathers,Nightcap
610,Quak #610,Green Quak,Crow-like,Gold Feathers,Cigarette
611,Quak #611,Blue Quak,Puffin-like,Purple Feathers,Glasses
612,Quak #612,Green Quak,Chicken-like,White Feathers,Flower
613,Quak #613,Brown Quak,Chicken-like,Purple Feathers,Pipe
614,Quak #614,Brown Quak,Crow-like,White Feathers,Egg-plate
615,Quak #615,Blue Quak,Chicken-like,Pink Feathers,Flower
616,Quak #616,Purple Quak,Chicken-like,White Feathers,Hair
617,Quak #617,Brown Quak,Crow-like,Blue Feathers,Pipe
618,Quak #618,Orange Quak,Crow-like,White Feathers,Nightcap
619,Quak #619,Purple Quak,Coot-like,Green Feathers,Cigarette
620,Quak #620,Green Quak,Crow-like,White Feathers,Hat
621,Quak #621,Purple Quak,Crow-like,Green Feathers,Cigarette
622,Quak #622,Brown Quak,Flamingo-like,Green Feathers,Ethereum
623,Quak #623,Green Quak,Crow-like,Red Feathers,Chain
624,Quak #624,Brown Quak,Crow-like,Purple Feathers,Mail
625,Quak #625,Green Quak,Chicken-like,Pink Feathers,Conical-hat
626,Quak #626,Brown Quak,Crow-like,Purple Feathers,Nightcap
627,Quak #627,Green Quak,Flamingo-like,Pink Feathers,Horns
628,Quak #628,Purple Quak,Chicken-like,Purple Feathers,Pipe
629,Quak #629,Brown Quak,Flamingo-like,Pink Feathers,Glasses
630,Quak #630,Green Quak,Flamingo-like,Pink Feathers,Egg-plate
631,Quak #631,Purple Quak,Flamingo-like,Purple Feathers,Nightcap
632,Quak #632,Blue Quak,Crow-like,Purple Feathers,Flower
633,Quak #633,Orange Quak,Chicken-like,Pink Feathers,Ship
634,Quak #634,Blue Quak,Coot-like,Pink Feathers,Sad
635,Quak #635,Green Quak,Parrot-like,White Feathers,Tilted-hat
636,Quak #636,Brown Quak,Crow-like,Purple Feathers,Ethereum
637,Quak #637,Orange Quak,Flamingo-like,Blue Feathers,Blindfold
638,Quak #638,Orange Quak,Chicken-like,White Feathers,Earrings
639,Quak #639,Brown Quak,Chicken-like,White Feathers,Conical-hat
640,Quak #640,Blue Quak,Coot-like,Pink Feathers,Ethereum
641,Quak #641,Green Quak,Chicken-like,White Feathers,Bubble
642,Quak #642,Brown Quak,Chicken-like,Pink Feathers,Chained
643,Quak #643,Brown Quak,Crow-like,Red Feathers,Earrings
644,Quak #644,Brown Quak,Crow-like,Green Feathers,Pipe
645,Quak #645,Blue Quak,Coot-like,White Feathers,Ship
646,Quak #646,Purple Quak,Chicken-like,Pink Feathers,Horns
647,Quak #647,Green Quak,Crow-like,Pink Feathers,Glasses
648,Quak #648,Brown Quak,Puffin-like,Red Feathers,Glasses
649,Quak #649,Purple Quak,Crow-like,Green Feathers,Hat
650,Quak #650,Blue Quak,Chicken-like,White Feathers,Egg-plate
651,Quak #651,Purple Quak,Crow-like,Red Feathers,Conical-hat
652,Quak #652,Brown Quak,Chicken-like,Blue Feathers,Chain
653,Quak #653,Brown Quak,Crow-like,Pink Feathers,Horns
654,Quak #654,Blue Quak,Coot-like,Blue Feathers,Nightcap
655,Quak #655,Green Quak,Coot-like,Red Feathers,Horns
656,Quak #656,Blue Quak,Crow-like,Purple Feathers,Egg-plate
657,Quak #657,Green Quak,Chicken-like,Pink Feathers,Conical-hat
658,Quak #658,Blue Quak,Flamingo-like,Purple Feathers,Mail
659,Quak #659,Orange Quak,Flamingo-like,Red Feathers,Mail
660,Quak #660,Brown Quak,Coot-like,Green Feathers,Nightcap
661,Quak #661,Brown Quak,Chicken-like,Pink Feathers,Chain
662,Quak #662,Orange Quak,Chicken-like,Red Feathers,Chain
663,Quak #663,Blue Quak,Flamingo-like,Pink Feathers,Hat
664,Quak #664,Blue Quak,Coot-like,Red Feathers,Pipe
665,Quak #665,Purple Quak,Chicken-like,White Feathers,Blindfold
666,Quak #666,Green Quak,Flamingo-like,White Feathers,Earrings
667,Quak #667,Brown Quak,Crow-like,Pink Feathers,Bubble
668,Quak #668,Brown Quak,Chicken-like,Green Feathers,Glasses
669,Quak #669,Orange Quak,Coot-like,White Feathers,Ship
670,Quak #670,Brown Quak,Chicken-like,Pink Feathers,Happy
671,Quak #671,Purple Quak,Chicken-like,White Feathers,Egg-plate
672,Quak #672,Green Quak,Coot-like,Purple Feathers,Tilted-hat
673,Quak #673,Brown Quak,Chicken-like,White Feathers,Chain
674,Quak #674,Green Quak,Flamingo-like,Blue Feathers,Happy
675,Quak #675,Purple Quak,Puffin-like,White Feathers,Cigarette
676,Quak #676,Purple Quak,Coot-like,White Feathers,Bubble
677,Quak #677,Blue Quak,Coot-like,Pink Feathers,Happy
678,Quak #678,Brown Quak,Chicken-like,White Feathers,Bubble
679,Quak #679,Brown Quak,Chicken-like,White Feathers,Ethereum
680,Quak #680,Purple Quak,Parrot-like,Red Feathers,Hair
681,Quak #681,Green Quak,Crow-like,Pink Feathers,Tilted-hat
682,Quak #682,Purple Quak,Coot-like,Green Feathers,Mail
683,Quak #683,Orange Quak,Crow-like,Blue Feathers,Nightcap
684,Quak #684,Purple Quak,Crow-like,Green Feathers,Conical-hat
685,Quak #685,Blue Quak,Crow-like,White Feathers,Egg-plate
686,Quak #686,Brown Quak,Flamingo-like,White Feathers,Conical-hat
687,Quak #687,Brown Quak,Crow-like,White Feathers,Blindfold
688,Quak #688,Brown Quak,Flamingo-like,Pink Feathers,Pipe
689,Quak #689,Orange Quak,Flamingo-like,White Feathers,Earrings
690,Quak #690,Purple Quak,Coot-like,Red Feathers,Glasses
691,Quak #691,Blue Quak,Chicken-like,Pink Feathers,Happy
692,Quak #692,Purple Quak,Chicken-like,White Feathers,Flower
693,Quak #693,Blue Quak,Chicken-like,Pink Feathers,Horns
694,Quak #694,Purple Quak,Crow-like,Pink Feathers,Sad
695,Quak #695,Orange Quak,Chicken-like,Pink Feathers,Egg-plate
696,Quak #696,Brown Quak,Coot-like,Red Feathers,Blindfold
697,Quak #697,Green Quak,Crow-like,Green Feathers,Hair
698,Quak #698,Purple Quak,Puffin-like,Pink Feathers,Nightcap
699,Quak #699,Orange Quak,Coot-like,Pink Feathers,Bubble
700,Quak #700,Purple Quak,Parrot-like,Red Feathers,Glasses
701,Quak #701,Brown Quak,Crow-like,Green Feathers,Hat
702,Quak #702,Green Quak,Coot-like,Blue Feathers,Horns
703,Quak #703,Green Quak,Chicken-like,Pink Feathers,Ethereum
704,Quak #704,Green Quak,Chicken-like,Green Feathers,Ship
705,Quak #705,Blue Quak,Chicken-like,Blue Feathers,Sad
706,Quak #706,Brown Quak,Flamingo-like,Green Feathers,Nightcap
707,Quak #707,Brown Quak,Chicken-like,Purple Feathers,Hair
708,Quak #708,Brown Quak,Chicken-like,Blue Feathers,Blindfold
709,Quak #709,Green Quak,Coot-like,Blue Feathers,Glasses
710,Quak #710,Brown Quak,Flamingo-like,White Feathers,Cigarette
711,Quak #711,Blue Quak,Chicken-like,Pink Feathers,Pipe
712,Quak #712,Orange Quak,Crow-like,Blue Feathers,Chain
713,Quak #713,Orange Quak,Coot-like,White Feathers,Horns
714,Quak #714,Orange Quak,Puffin-like,White Feathers,Pipe
715,Quak #715,Orange Quak,Coot-like,Pink Feathers,Glasses
716,Quak #716,Brown Quak,Chicken-like,Green Feathers,Earrings
717,Quak #717,Purple Quak,Flamingo-like,Pink Feathers,Egg
718,Quak #718,Purple Quak,Chicken-like,Blue Feathers,Sad
719,Quak #719,Brown Quak,Chicken-like,Green Feathers,Mail
720,Quak #720,Brown Quak,Chicken-like,Blue Feathers,Ship
721,Quak #721,Brown Quak,Crow-like,Pink Feathers,Sad
722,Quak #722,Purple Quak,Chicken-like,White Feathers,Tilted-hat
723,Quak #723,Brown Quak,Puffin-like,Pink Feathers,Horns
724,Quak #724,Green Quak,Coot-like,Green Feathers,Happy
725,Quak #725,Orange Quak,Chicken-like,Pink Feathers,Nightcap
726,Quak #726,Purple Quak,Crow-like,Blue Feathers,Ship
727,Quak #727,Brown Quak,Coot-like,Green Feathers,Tilted-hat
728,Quak #728,Blue Quak,Chicken-like,Green Feathers,Chained
729,Quak #729,Brown Quak,Crow-like,Pink Feathers,Ship
730,Quak #730,Purple Quak,Crow-like,White Feathers,Ethereum
731,Quak #731,Blue Quak,Flamingo-like,White Feathers,Glasses
732,Quak #732,Blue Quak,Coot-like,White Feathers,Chain
733,Quak #733,Orange Quak,Chicken-like,White Feathers,Chain
734,Quak #734,Green Quak,Crow-like,White Feathers,Flower
735,Quak #735,Brown Quak,Crow-like,Pink Feathers,Hat
736,Quak #736,Brown Quak,Puffin-like,White Feathers,Bubble
737,Quak #737,Orange Quak,Chicken-like,White Feathers,Conical-hat
738,Quak #738,Purple Quak,Chicken-like,Purple Feathers,Cigarette
739,Quak #739,Purple Quak,Flamingo-like,White Feathers,Cigarette
740,Quak #740,Purple Quak,Chicken-like,Red Feathers,Ship
741,Quak #741,Blue Quak,Chicken-like,White Feathers,Chained
742,Quak #742,Brown Quak,Crow-like,Pink Feathers,Chain
743,Quak #743,Orange Quak,Flamingo-like,Blue Feathers,Horns
744,Quak #744,Purple Quak,Crow-like,Pink Feathers,Nightcap
745,Quak #745,Purple Quak,Flamingo-like,Purple Feathers,Mail
746,Quak #746,Green Quak,Puffin-like,White Feathers,Mail
747,Quak #747,Purple Quak,Chicken-like,White Feathers,Happy
748,Quak #748,Purple Quak,Crow-like,Purple Feathers,Chained
749,Quak #749,Purple Quak,Chicken-like,Pink Feathers,Ethereum
750,Quak #750,Purple Quak,Crow-like,Pink Feathers,Glasses
751,Quak #751,Purple Quak,Flamingo-like,Red Feathers,Chained
752,Quak #752,Green Quak,Coot-like,Purple Feathers,Egg-plate
753,Quak #753,Orange Quak,Chicken-like,Red Feathers,Horns
754,Quak #754,Orange Quak,Coot-like,Pink Feathers,Hair
755,Quak #755,Orange Quak,Crow-like,Blue Feathers,Glasses
756,Quak #756,Purple Quak,Crow-like,Red Feathers,Ship
757,Quak #757,Brown Quak,Toucan-like,Pink Feathers,Ship
758,Quak #758,Blue Quak,Chicken-like,White Feathers,Flower
759,Quak #759,Purple Quak,Puffin-like,White Feathers,Hat
760,Quak #760,Purple Quak,Chicken-like,Red Feathers,Horns
761,Quak #761,Blue Quak,Chicken-like,Blue Feathers,Bubble
762,Quak #762,Purple Quak,Crow-like,Blue Feathers,Pipe
763,Quak #763,Purple Quak,Crow-like,White Feathers,Cigarette
764,Quak #764,Brown Quak,Chicken-like,White Feathers,Blindfold
765,Quak #765,Green Quak,Flamingo-like,Pink Feathers,Bubble
766,Quak #766,Yellow Quak,Crow-like,Green Feathers,Glasses
767,Quak #767,Brown Quak,Flamingo-like,Red Feathers,Nightcap
