TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language
729,Shadowy Super Coder #729,568iWnm5yV4oaSEsbt95vC6K9ew65LF1P5g9ADKsfPom,Red,Chestnut,Purple Metal,Hacked,Glitch Two,Solflare,Purple Smirk,Neon Solana Hacker,Solidity
4516,Shadowy Super Coder #4516,HpXoepKx8JCbexXyWnYyxZtkSfYKmwXGdSSCSsKabFPb,Gold,Natural,Silver Metal,Trading White,Mango Markets,Fabricpunk Alt,Pink Smile,Neon Solana Hacker,Rust
565,Shadowy Super Coder #565,5ft5A3PTnbQx39BtVDG4RuFQ27GmniDFVrdSySVAXiRM,Dark-Red,Pale,Bronze Metal,Solana Valley,Glitch Two,Glitch One,Purple Smile,Captain America Hacker,C++
7619,Shadowy Super Coder #7619,FKGV5d1i1tvdjEhNNzH7vdJB5A3KCwRDqypSRLb4QKcv,Noire,Tan,Silver Metal,SGF,Linux,Trading Dark,Red Smirk,Neon Solana Hacker,Objective-C
8020,Shadowy Super Coder #8020,fwWhXnmhYVyVTG6j1junZfgZcmD4P7mUTECpphVuDsk,Gold,Natural,Purple Metal,Matrix,Glitch Two,Linux,Purple Smirk,Unmasked Squid Game Hacker,Rust
1055,Shadowy Super Coder #1055,Cw74iA9XYVXMJ4aSBEoYmDr1W7YZMEPVREuH2c7UWRnB,Light-Orange,Tan,Purple Metal,Samo,Serum,Linux,Pink Smirk,Unmasked Squid Game Hacker,Go
9592,Shadowy Super Coder #9592,ECGuTxqe5maEbvvKCRq4gw3m9KqcSrrn9LUweS1a4TJm,Green,Tan,Red Metal,Linux,Linux,Solend,Pink Smile,Tech Hacker,R
9502,Shadowy Super Coder #9502,D2N87cxz12weA4GmgTfPSg4EdVzkdkxHFPyqyrvngNsu,Dark-Red,Chestnut,Silver Metal,Access Granted,Access Granted,Matrix,Purple Smirk,Tech Hacker,Solidity
9595,Shadowy Super Coder #9595,9zygYjtdPbjYi6uBijTWaQvtDaZDusRg2VYmNjTLbsAE,Light-Yellow,Tan,Red Metal,Linux,Aurory,Serum,Purple Smile,Sci-Fi Hacker,Java
9736,Shadowy Super Coder #9736,73sGkBx3N9D8kZ1Pa72S59KBcMRZvQUEr4WzQ47FVNCJ,Red,Tan,Silver Metal,Linux,Solana,Raydium,Red Smirk,Punk Hacker,Java
2363,Shadowy Super Coder #2363,GcxePQPAyuc3VPJrEQq9nK8G21tWghV1zstEj5t4Uxgf,Dark-Red,Tan,Purple Metal,Surveillance Blue,Glitch Two,Levi Korg,Pink Smirk,Shark Hacker,Fortran
9684,Shadowy Super Coder #9684,Eb8j1iFdbJUXb9vhe5ZTuczroP5dWQ89B54XX3N19Ui2,Light-Blue,Pale,Bronze Metal,SGF,Linux,Access Granted,Purple Smile,Shark Hacker,R
2103,Shadowy Super Coder #2103,J3kozozLNr6uASWwHahMKQVFp4REBbnyLJz7BB3i96bd,Red,Tan,Purple Metal,Access Granted,Hacked,Glitch One,Red Smirk,Shadowy Hacker,Swift
8163,Shadowy Super Coder #8163,BpwQPPqkEgBRPtFXwG8xhebDn28ztAXZ4mTr3s59Ha46,Light-Orange,Pale,Purple Metal,Glitch One,Thugbirdz DAO,Boring,Purple Smile,Monke Hacker,Go
2091,Shadowy Super Coder #2091,58mL4iz3P6VKnAn2i7nygcZamdRJNvrFJdkYxu4w3YUA,Light-Orange,Tan,Red Metal,Hacked,Glitch One,Trading Dark,Pink Smile,Unmasked Squid Game Hacker,Fortran
2444,Shadowy Super Coder #2444,9boda6o34Z31vRekzW6m3U5p1y3CW551S62QzSGw2XqE,Violet,Pale,Silver Metal,Surveillance Blue,Glitch Two,Access Granted,Purple Smile,Dragon Hacker,C++
8891,Shadowy Super Coder #8891,HPXsAaR7Z4SNwjEaS1D3ooiXJmSr1u9uBpPYTBCx9N2K,Violet,Chestnut,Purple Metal,Phantom,Glitch Two,Glitch One,Red Smile,Squid Game Hacker,Solidity
309,Shadowy Super Coder #309,NEcLoVRmiSzTq8j1SEB9KuXbLvKEG6zJUZq5DM7Xhjo,Red,Natural,Bronze Metal,Linux,Glitch Two,Glitch One,Pink Smile,Dragon Hacker,JavaScript
2948,Shadowy Super Coder #2948,HTYeJZccMpxKAxTwjJaiYcTSA6GkdGBuFrQTiKm53vTG,Gold,Chestnut,Red Metal,Hacked,Glitch One,Solend,Red Smirk,Tech Hacker,Fortran
2332,Shadowy Super Coder #2332,9MJjKMLrctmxZqmSPGm5EQC5u1RsyECr1iqjAgV7iUwn,Light-Blue,Pale,Bronze Metal,Trading White,Solfarm,Matrix,Pink Smirk,Shadowy Hacker,C
5112,Shadowy Super Coder #5112,7Ccnrb1vCwfHQJ5MJRTJG7m9E23jPdiMphMFe3UFHDpm,Noire,Natural,Purple Metal,Trading Dark,Trading Dark,Access Granted,Red Smirk,Tron Hacker,C
9966,Shadowy Super Coder #9966,7ijTjs4dKPxLwviWTgs6ykcwAWnsHdWUC92PjqFjadUJ,Dark-Red,Tan,Bronze Metal,Glitch One,Matrix,Glitch Two,Purple Smirk,Tron Hacker,C#
8786,Shadowy Super Coder #8786,GxvPZBLsQJvnyYVrguiqLftAsAbSwQvnMbAwKtUxYDFQ,Magenta,Chestnut,Red Metal,Matrix,Trading Dark,Access Granted,Purple Smile,Tech Hacker,C++
6831,Shadowy Super Coder #6831,aF7AFPPrR8ThEwm85scnUxRwqa9GJGSdepjr4NaRPFH,Violet,Natural,Red Metal,Glitch One,Thugbirdz DAO,Glitch One,Red Smirk,Sci-Fi Hacker,R
1132,Shadowy Super Coder #1132,DzAXMbVr2sxHM4BzKJQE8GUvUr8fZeB8wSvpNtSCY1VL,Violet,Natural,Silver Metal,Glitch One,Kaiju,Linux,Red Smirk,Punk Hacker,Java
7155,Shadowy Super Coder #7155,87Hd1F44JEjNALxBzaZWxRAcGuAB71Cx3D2mx37gwfMa,Violet,Tan,Silver Metal,Linux,Glitch Two,Linux,Pink Smile,Cat-Ear Hacker,C++
8206,Shadowy Super Coder #8206,ADcGwREzcqgUUmKvUDirQiW4k2pZe31MhTscQMp3GHRn,Noire,Chestnut,Silver Metal,Hacked,Glitch Two,Grape,Purple Smile,Tron Hacker,C
7156,Shadowy Super Coder #7156,7GZQRqw25LdndTYfSaUdKR8U1Rvwo8srMAue3DUtGrzw,Magenta,Chestnut,Silver Metal,Access Granted,Linux,Wumbo,Purple Smirk,Tech Hacker,JavaScript
6388,Shadowy Super Coder #6388,F6JNrhxc8cbi1qybAmoAFxN7Ypaizt15BSW8tqTDCNDr,Gold,Tan,Purple Metal,Hacked,Elysian,Trading Dark,Pink Smirk,Punk Hacker,C
3753,Shadowy Super Coder #3753,7SDDbGDdkLTXzq6TxwEtPzmePZdJroyQU5BEVSGZEEFa,Pink,Tan,Bronze Metal,Barret,Matrix,Linux,Purple Smile,Unmasked Squid Game Hacker,C
2702,Shadowy Super Coder #2702,H61m8Sp62j4WAb6eQEeo92JNpjv2QgaFt5djD6UL8Fz3,Dark-Red,Tan,Bronze Metal,Hacked,Access Granted,Cropper,Purple Smirk,Shark Hacker,C
1527,Shadowy Super Coder #1527,CtjocuGqCaDKRgNDTccmDiSJ5XMXfdSxXvCi15toHHyY,Dark-Red,Natural,Red Metal,Linux,Glitch Two,Trading Dark,Purple Smirk,Punk Hacker,C++
2152,Shadowy Super Coder #2152,BQ1sduyYvdJtb8r52vE9dixPJUvcnw6Gs7LXSjhY25tv,Noire,Natural,Purple Metal,Solsnek,Glitch Two,Grape,Red Smirk,Squid Game Hacker,C
5866,Shadowy Super Coder #5866,HjwQTc3oadooz9Q8q4dTNS4TwaFTqa7aoKrqDUAUjpju,Dark-Red,Pale,Purple Metal,Socean,Solflare,Glitch One,Purple Smile,Neon Solana Hacker,Objective-C
3370,Shadowy Super Coder #3370,BxsWyKYkiEpbp2BDGuMY9R4kepARu8mZrw9AaVXmbGHN,Light-Blue,Pale,Purple Metal,Trading White,Matrix,Hacked,Purple Smirk,Neon Solana Hacker,Fortran
823,Shadowy Super Coder #823,A2krsZji1gUqbxvhiPgyC8Ja6Mv5AxPpjsi5D3B2kvr1,Light-Orange,Pale,Red Metal,Hacked,Linux,Glitch One,Pink Smirk,Shadowy Hacker,JavaScript
2310,Shadowy Super Coder #2310,GUGwdjWBNPMXjB4YB4RJYBvGaqpVTpZqbLE7fFTSyUdY,Green,Chestnut,Bronze Metal,Access Granted,Glitch Two,Hacked,Red Smile,Sci-Fi Hacker,Rust
4469,Shadowy Super Coder #4469,G13RgJtxoRQHcVyHefs2r4p5YC9LmTveRKhBJMBBdQXE,Green,Tan,Purple Metal,Goo,Trading Dark,Hacked,Purple Smile,Squid Game Hacker,Solidity
6684,Shadowy Super Coder #6684,B9WBz2ahruybC4NUvaGxUK3XbhHXQqrzv9RoTzsabUYs,Green,Natural,Silver Metal,Kaiju,Hacked,Trading Dark,Red Smirk,Monke Hacker,Rust
2434,Shadowy Super Coder #2434,7WG1gfvJUhWc2zx3h1fm31U3oRDk193EYiUoGoPGqNBE,Violet,Tan,Red Metal,Solrise,Glitch One,Glitch One,Pink Smirk,Tech Hacker,Fortran
617,Shadowy Super Coder #617,7jk5oEfxAFfqYMKiCHdxnUSzZfCFr7SM5NkPbmPiNCUw,Violet,Pale,Purple Metal,Trading Dark,Trading Dark,Access Granted,Purple Smirk,Tech Hacker,Solidity
3765,Shadowy Super Coder #3765,EfMYsm1bWYpfYvRrZAGLjVz9FxPyibmFEcsRp5pPijYG,Noire,Tan,Silver Metal,Access Granted,Trading Dark,Access Granted,Pink Smile,Dragon Hacker,Java
9516,Shadowy Super Coder #9516,8HTSVz8Asg4hNM6HE7Zi7nBcL2wAUsGjTrKx3YLxaajY,Magenta,Pale,Red Metal,Steven,Hacked,Glitch One,Pink Smirk,Monke Hacker,Objective-C
3375,Shadowy Super Coder #3375,EHDpnfTWCMXN1fqbGnC9zd7UEeD9Vb5atWXwAUXLusEx,Light-Yellow,Natural,Red Metal,Hacked,WAIFU DAO,Solonauts,Red Smirk,Squid Game Hacker,Rust
6956,Shadowy Super Coder #6956,GovFwuXkQGsdzuj6Uk1MQmedYwQEhCNGkBi8iFp2dc7V,Dark-Red,Natural,Silver Metal,Glitch One,Solana Valley,Trading Dark,Pink Smile,Unmasked Squid Game Hacker,Python
6912,Shadowy Super Coder #6912,CTUHRsaFrWPgq9eTuyzoKPaNeQ1LvxtysQLHQ1zzV6DM,Noire,Pale,Red Metal,Linux,Glitch One,GenesysGo,Red Smile,Unmasked Squid Game Hacker,R
7056,Shadowy Super Coder #7056,5vQyXmxjEcJKvvdMby1eCSPuASwetuUhg6UkhjZqxLpU,Violet,Tan,Bronze Metal,Linux,Solfarm,Matrix,Purple Smile,Captain America Hacker,R
4192,Shadowy Super Coder #4192,F1eDqAFAYjgXFKbjucFayEx85iDzWrk8ArvesMcruuBo,Gold,Chestnut,Bronze Metal,Steven,Access Granted,Trading Dark,Purple Smile,Neon Solana Hacker,Fortran
6474,Shadowy Super Coder #6474,7qGkADTfSBPe5y61VwQD5SYtXTwP6DfKNnZKTbSLWBJn,Light-Blue,Natural,Silver Metal,Trading White,Solflare,Drift,Pink Smirk,Sci-Fi Hacker,Solidity
1401,Shadowy Super Coder #1401,DnLeK5PEXj5F3TD8xMdCgpKp7XHc9fNua1jGdSwTnNQZ,Pink,Tan,Bronze Metal,Glitch Two,Rogue Sharks,Glitch One,Pink Smile,Punk Hacker,Swift
9710,Shadowy Super Coder #9710,3DJ5XsGGvpPFbXarTkeUBmqAzdz38abvw3sWJ7vA87Tt,Light-Yellow,Pale,Bronze Metal,Hacked,Linux,Trading Dark,Red Smirk,Cat-Ear Hacker,Go
8427,Shadowy Super Coder #8427,8LuK5qVZ2rHHgDRLLjMAsQ24h5c33edFABoeavSRW1cT,Red,Natural,Silver Metal,Trading White,Trading Dark,Boring,Pink Smirk,Monke Hacker,JavaScript
2352,Shadowy Super Coder #2352,G5A3puGfxFLdD4GqD6Lv3kGayDA8hYkAK3rXa5TFK9jy,Green,Tan,Purple Metal,Surveillance Blue,Linux,Glitch One,Red Smile,Neon Solana Hacker,Objective-C
2993,Shadowy Super Coder #2993,625LR9JrqKFJ3FSuogEi7PGRTe4sSrDnYbZR4tiKhsva,Light-Blue,Natural,Red Metal,Linux,Matrix,Access Granted,Red Smile,Punk Hacker,Objective-C
1492,Shadowy Super Coder #1492,9svnd8NAC5Zkok1PQ7sYFCRxSpbme9iqETbmcYRcPLK4,Noire,Natural,Purple Metal,Solana,Solmane,Matrix,Purple Smirk,Cat-Ear Hacker,Solidity
5458,Shadowy Super Coder #5458,5ukNLHvNjC5iiqLSQCBxY4sZVAFSTARNaMtiLJt9sefF,Dark-Red,Natural,Silver Metal,Trading White,Geckos,Cryptonary,Red Smile,Unmasked Squid Game Hacker,Rust
352,Shadowy Super Coder #352,85zJPanEYG2NXshuty3uMNJTCJp9TziFZAYcWeqiMiVy,Magenta,Natural,Bronze Metal,Matrix,Hacked,Kaiju,Pink Smirk,Tech Hacker,C
8518,Shadowy Super Coder #8518,E6KpzhYgnSX4prreguMS7utZm43QqSerQZ4v6xYtDVdE,Light-Orange,Chestnut,Purple Metal,Access Granted,Access Granted,Linux,Red Smirk,Sci-Fi Hacker,C++
9931,Shadowy Super Coder #9931,DqzW6aWJ3pZF77BnDM6FgxAWYDFtUpMw7ENVnebVY7JM,Dark-Red,Pale,Purple Metal,Surveillance Blue,Glitch One,LIQ,Purple Smirk,Shadowy Hacker,C++
7784,Shadowy Super Coder #7784,4Zcw2f6nmUESpG4HjzHTQruaGcH9TLMSbuCxsdvkNKHV,Light-Blue,Chestnut,Purple Metal,Linux,Trading Dark,Matrix,Purple Smile,Sci-Fi Hacker,Rust
219,Shadowy Super Coder #219,xSuFv6zj3Qwha5WKsk3CRSLEQNcQhaKiHu6cAenrbXE,Magenta,Tan,Red Metal,Linux,Glitch One,Barret,Pink Smile,Tech Hacker,C++
1029,Shadowy Super Coder #1029,HEbfwT5va2dJhVvXnm7YQjFyCLwSKKfhXzgUEe7geP6S,Noire,Tan,Purple Metal,Trading White,Trading Dark,Solsea,Purple Smirk,Sci-Fi Hacker,C++
8869,Shadowy Super Coder #8869,D1u56Y7MeyLk1tjbQasns7DBNkZFCjh6dkV1KTUj5dqy,Violet,Natural,Red Metal,Defi Land,Trading Dark,Trading Dark,Red Smile,Cat-Ear Hacker,JavaScript
197,Shadowy Super Coder #197,BWHsVuH74Bnmtw41L4mvTY3krh5MnjYJZe1q4GXakB43,Magenta,Chestnut,Bronze Metal,Glitch Two,Glitch One,Glitch Two,Red Smile,Monke Hacker,Rust
9163,Shadowy Super Coder #9163,9P1caKfhdWMpibDAU9eDJ1y8Ljupd8AxzfzfTHGzHUnP,Green,Tan,Silver Metal,Glitch Two,Trading Dark,Matrix,Red Smirk,Tech Hacker,Fortran
5317,Shadowy Super Coder #5317,9wVCP7dFASRW1pmQ3zzjoqAMBpNBB2sudxSWfGjS28wH,Magenta,Chestnut,Bronze Metal,Trading Dark,Matrix,Tungstencube,Purple Smirk,Cat-Ear Hacker,C++
4797,Shadowy Super Coder #4797,Gr1BFNeQQtLtWwkG2cNm6UCoSDpgdJUVnL9LsN2S2SPJ,Green,Pale,Purple Metal,Trading Dark,Linux,SGF United,Red Smile,Monke Hacker,C
1951,Shadowy Super Coder #1951,FSDyP4GSTG1QrNNNEjMP7VX5jCUYTjXq8EYs3orqfN3A,Dark-Red,Pale,Red Metal,Solend,Access Granted,Hacked,Purple Smirk,Squid Game Hacker,R
8889,Shadowy Super Coder #8889,9WoXsm66tWkLE5h7UUAz5XbLma2YJnWk8n8wUCaWzVrw,Green,Tan,Purple Metal,Matrix,Linux,Glitch Two,Purple Smirk,Captain America Hacker,Python
9514,Shadowy Super Coder #9514,3mVR7u2GrrBfuXMahNYQ8bMx6Lkahx5DPperYmrkr8CE,Green,Natural,Purple Metal,Defi Land Sign In,Star Atlas,Access Granted,Pink Smirk,Tech Hacker,C
3300,Shadowy Super Coder #3300,8gFyuEeHmvkDmfLUss7atjCmdgEKbnoNkqdpSaka9AS6,Red,Tan,Red Metal,Linux,Digitaleyes,Jet Protocol,Red Smirk,Captain America Hacker,C++
1606,Shadowy Super Coder #1606,8f65bv8WWwt13d9CBL47cJscP3cy6pVy7EmCBh31SP4c,Violet,Tan,Purple Metal,Trading Dark,Glitch One,Access Granted,Pink Smile,Tron Hacker,R
7308,Shadowy Super Coder #7308,Gm6W6XkSYN7ogauqmbJzHbcTRYjZtWxENKK8Z1LfSjcV,Violet,Natural,Bronze Metal,Matrix,Hacked,Glitch One,Pink Smile,Punk Hacker,Objective-C
3677,Shadowy Super Coder #3677,3xkpjYTgt9bUwmCiyu5V3nB6hwBsV72C6KZ8n2t2FtW8,Magenta,Tan,Red Metal,Glitch One,Hacked,Linux,Pink Smile,Monke Hacker,Go
1588,Shadowy Super Coder #1588,3hP2d6qjpVFfCUxG7vAJaTFVbHRwdEeCV4g4MFCdUMTP,Violet,Natural,Bronze Metal,Linux,Glitch Two,Trading Dark,Pink Smile,Sci-Fi Hacker,Solidity
8919,Shadowy Super Coder #8919,QUu27Zk3a3k8Y4w4MC59Sv1EaivNsMHArKkW2Jx3LBm,Light-Blue,Tan,Bronze Metal,Trading White,Glitch One,Glitch Two,Red Smile,Unmasked Squid Game Hacker,Objective-C
2327,Shadowy Super Coder #2327,3hT5RgvKHCwQx8FxqhHjGbLvzfWLUsND66BsMGdCbRyb,Magenta,Chestnut,Red Metal,Glitch One,Glitch Two,Glitch One,Red Smile,Shadowy Hacker,Swift
451,Shadowy Super Coder #451,4ggV6UoF2jBYZwDmyj75uvQ2EpMphuvRv7hK3LZeHGqg,Green,Pale,Red Metal,Matrix,Linux,SGF United,Purple Smile,Neon Solana Hacker,Python
2673,Shadowy Super Coder #2673,6qFLna7qDWkrcjukQbH4p8N4jrSgDfXJ9Cv2Tr9YRH5U,Light-Yellow,Pale,Silver Metal,Trading White,Glitch One,Glitch One,Red Smile,Captain America Hacker,Swift
7569,Shadowy Super Coder #7569,Bht5LDmto37y6HuRjx4cyKT5dsuBQBupvyMD3bhdTgMu,Light-Orange,Tan,Purple Metal,Surveillance Blue,Glitch Two,Access Granted,Red Smirk,Unmasked Squid Game Hacker,Java
5678,Shadowy Super Coder #5678,HSmJyAp1CbosiKNm94n3RJ2mYJLwPg4znTu29974S82K,Dark-Red,Tan,Purple Metal,Trading Dark,Access Granted,Linux,Purple Smirk,Squid Game Hacker,Objective-C
7142,Shadowy Super Coder #7142,C9ViBgnzoEejmrxXnjjMLaQGBaBrP1mvnmwgYLJATp4m,Magenta,Chestnut,Bronze Metal,Matrix,Dialect,Access Granted,Purple Smirk,Punk Hacker,JavaScript
8143,Shadowy Super Coder #8143,758jLhYaKvm5piEPTZgbZyHzapDXa2wLh3YBgiN9Ejgo,Dark-Red,Natural,Red Metal,Access Granted,Hacked,Glitch One,Pink Smirk,Squid Game Hacker,C#
9842,Shadowy Super Coder #9842,Byy6pcPPeHUxkLFsofdFHy34pwCF469mHmeqi8gDQYFu,Magenta,Tan,Purple Metal,Trading White,Edgar,Glitch Two,Red Smirk,Shark Hacker,C#
7695,Shadowy Super Coder #7695,H91jqtYJNnRcWjVHGxvVmSGBtmZjHiGRJxSuFLjBs8Hv,Green,Pale,Silver Metal,Surveillance Blue,Red Panda Squad,Glitch Two,Red Smile,Punk Hacker,Swift
5929,Shadowy Super Coder #5929,HRQwa5cpJvfXjyFzqJsUVsGfWVEgxTvrUbcJjzErd2hX,Light-Yellow,Tan,Red Metal,Trading Dark,Linux,Glitch One,Red Smirk,Squid Game Hacker,Objective-C
7351,Shadowy Super Coder #7351,FYMzaoN8gPh4pBVLWeR6nG2iraouPrzZHQ31gtUV2ooi,Light-Yellow,Chestnut,Red Metal,Glitch One,Hacked,Glitch One,Pink Smile,Cat-Ear Hacker,C
2437,Shadowy Super Coder #2437,Aw2S5A9gRbpL4XC42nBjrTR1KVdAsTHQtD58cbC7X1bq,Light-Yellow,Chestnut,Red Metal,Glitch Two,Glitch One,Glitch Two,Purple Smirk,Unmasked Squid Game Hacker,C++
9369,Shadowy Super Coder #9369,3Ngc9gCG3YjPCKPHZ6CCdE8D39ohuGCi6dRvQZ4DuuTw,Gold,Natural,Bronze Metal,Access Granted,Hacked,Solmane,Purple Smile,Captain America Hacker,R
3861,Shadowy Super Coder #3861,8FavRdmXh43XuePtRLJihpWFu5TsmnnwvcjkytMCY4Wu,Light-Yellow,Chestnut,Silver Metal,Trading Dark,Kaiju,Glitch One,Pink Smile,Monke Hacker,Rust
697,Shadowy Super Coder #697,9E3CEHNnaATtWPHHGjZmWMYCAmct2rhp91j2Ek6gVSpo,Dark-Red,Chestnut,Silver Metal,Matrix,Trading Dark,Elysian,Pink Smile,Shadowy Hacker,Java
3439,Shadowy Super Coder #3439,Hxc36WiUHaDUStrQ3gNdxED8dEDHcH8WuGmgR9RZDuVJ,Violet,Natural,Bronze Metal,Glitch Two,Steven,Trading Dark,Red Smile,Tech Hacker,Fortran
2212,Shadowy Super Coder #2212,EXkkkdxGCj4Po5XD9Nh8W11TERTF13C9QBPzf4uDbYDe,Green,Chestnut,Bronze Metal,Trading Dark,Matrix,Hacked,Red Smirk,Tech Hacker,Java
1374,Shadowy Super Coder #1374,CTu5DpcsaXYkwvoWjbQ6HqurZ9RKDZTGAAhgMUj25Fgv,Noire,Tan,Purple Metal,Glitch Two,Digitaleyes,Defi Land Sign In,Pink Smile,Squid Game Hacker,JavaScript
4462,Shadowy Super Coder #4462,953UFrQ3n5KqdLvRV75knbDySESzeNU9Edu6HdfktKJa,Light-Blue,Pale,Purple Metal,Surveillance Blue,Linux,Solmane,Pink Smile,Neon Solana Hacker,Swift
2355,Shadowy Super Coder #2355,2MijLo9AYLYDG6rYFMKWjZTCKnAag2nEoBh3Y1nFVDLz,Red,Pale,Silver Metal,Matrix,Matrix,Cropper,Red Smirk,Captain America Hacker,Python
3927,Shadowy Super Coder #3927,9mhNDFAVDM8mw4Jhwn32JPn8UMxBMpzbcyVVhU8o7tFU,Violet,Tan,Bronze Metal,Trading White,Solflare,Trading Dark,Purple Smirk,Tron Hacker,Swift
6171,Shadowy Super Coder #6171,DVJrYDx3Ltevjtz2YQM29Tmdbo66wrAFTA11hdkH57NW,Violet,Natural,Silver Metal,Fabricpunk Alt,Glitch Two,Matrix,Pink Smirk,Captain America Hacker,C
8292,Shadowy Super Coder #8292,DNdtGdAmRyMa37seQTrqAPSc7ihpKjWszbBGgA83JbL3,Light-Orange,Pale,Bronze Metal,Glitch One,Goo,Solflare,Purple Smirk,Squid Game Hacker,R
2943,Shadowy Super Coder #2943,5dmVTPcCBWibxy4VuyFtnYHTq9nan2B8itDfLEE33Ppx,Gold,Natural,Bronze Metal,Glitch Two,Hacked,Hacked,Pink Smile,Squid Game Hacker,Java
6864,Shadowy Super Coder #6864,74BKJsSMQiddhCeq9Ka8LjkZ2Mjm9AYkib87KkQ2JAMf,Violet,Natural,Bronze Metal,Surveillance Blue,Solsea,Matrix,Red Smirk,Squid Game Hacker,Swift
4461,Shadowy Super Coder #4461,2WWhvVDdhdxD43znVdktvghhhTTuuPq1oi68wAHLFPty,Gold,Chestnut,Bronze Metal,Trading White,Linux,Solrise,Red Smile,Cat-Ear Hacker,Solidity
4295,Shadowy Super Coder #4295,9xgKC9pqVJL638CxWjhurofnmx3dE2DFmdm3a65NYQxP,Magenta,Natural,Red Metal,Linux,Glitch Two,Levi Korg,Red Smirk,Shadowy Hacker,Go
4087,Shadowy Super Coder #4087,8XvBa4pbSapU2Xes2T4mYWMJYLftkAnkJRerVb6Fsj12,Noire,Natural,Bronze Metal,Glitch One,Apricot,Solfarm,Pink Smile,Neon Solana Hacker,Solidity
2487,Shadowy Super Coder #2487,EKcyaKuT51kEsBg1yoDdQ7MtNgemndPXGxBnt7jscrbq,Noire,Tan,Bronze Metal,Linux,Matrix,Hacked,Purple Smirk,Neon Solana Hacker,C#
6600,Shadowy Super Coder #6600,UxYVM9v2ALSFp3Emw8nBnHsqqN8ftLer77oGb3xFcNj,Red,Pale,Silver Metal,Hacked,Solana Valley,Hacked,Pink Smile,Punk Hacker,Go
5677,Shadowy Super Coder #5677,5Y3HT5eYyyjAGdMssUWfEhnaX8Cmo8TLK43s9heDuotp,Light-Blue,Tan,Red Metal,Access Granted,Trading Dark,Hacked,Red Smirk,Shark Hacker,Rust
1270,Shadowy Super Coder #1270,GHF8axHC46rATrRxFXiX53hyQQN6YhWgqnU1T9r3T3sM,Light-Orange,Pale,Bronze Metal,Glitch Two,Glitch Two,Hacked,Pink Smile,Cat-Ear Hacker,Solidity
5293,Shadowy Super Coder #5293,2yrNga4fJYs8B4xTRsZBth7CdedKNqHkGcc4hkDmTer6,Light-Blue,Pale,Red Metal,Samo,Glitch One,Hacked,Purple Smirk,Shark Hacker,Swift
318,Shadowy Super Coder #318,4r2tXBqjpUpPUvTxrXQxh1dGw1jjwCC51Fzpzadbk9kx,Violet,Chestnut,Bronze Metal,Hacked,Matrix,Glitch Two,Purple Smile,Shark Hacker,Python
5379,Shadowy Super Coder #5379,5aX16LTvU3srkHqr5oHqBFeaZZpf8FummqbQ6xUi4tUg,Noire,Natural,Red Metal,Glitch Two,Socean,Glitch One,Red Smirk,Tron Hacker,C++
5250,Shadowy Super Coder #5250,EPnoLQQaCTJ5EGhPr5CwJGG7Lv2LXfkBiEgHuSdvfpBR,Light-Blue,Tan,Purple Metal,Trading White,Access Granted,Mango Markets,Pink Smile,Tron Hacker,Solidity
6589,Shadowy Super Coder #6589,ActnAqUA6qgEZcpi8H8mHW8ynBFELcvKMnFk41gkoqVg,Dark-Red,Pale,Silver Metal,Hacked,Linux,Thugbirdz DAO,Pink Smile,Monke Hacker,R
3168,Shadowy Super Coder #3168,ByuYzgajakmbDBaCxsuk84xzDEx2jDsnq4cSuZpZ1vhi,Gold,Tan,Bronze Metal,Trading White,Matrix,Access Granted,Pink Smile,Dragon Hacker,Swift
5167,Shadowy Super Coder #5167,DjQcusiTQLqSFY768tAyLTywJ1wjoE9PfqMcWTbaCxG,Light-Blue,Tan,Bronze Metal,Surveillance Blue,Hacked,Trading Dark,Purple Smile,Monke Hacker,Solidity
4110,Shadowy Super Coder #4110,HR45qiDrQuYifHMB5EagqGDypLabjvboQDtVnhHZ81Cm,Gold,Pale,Bronze Metal,Glitch One,Samo,Hacked,Purple Smile,Dragon Hacker,Java
4599,Shadowy Super Coder #4599,37yScWAwCqHTptdZUi1UMrPdCckiwEEa5pFrdzt2SkJn,Red,Pale,Silver Metal,Hacked,Trading Dark,Defi Land,Purple Smile,Sci-Fi Hacker,Java
4571,Shadowy Super Coder #4571,8ZMREvgRG8AKQjkjQ1Ddh1bR2e1Bhw8t8a5caGv4LdK8,Red,Chestnut,Red Metal,Trading White,Matrix,Trading Dark,Pink Smile,Neon Solana Hacker,Fortran
1009,Shadowy Super Coder #1009,35jA1ccu7aUfRtMegwkbcRY7Vxb8UehhyUMxd8q9DgbA,Red,Chestnut,Bronze Metal,Glitch One,Glitch One,Glitch Two,Pink Smile,Cat-Ear Hacker,C
3201,Shadowy Super Coder #3201,EKVXd7yjC4GDbG3yPRzgLbYVVaKA27koe5GYomwKV4AR,Pink,Pale,Red Metal,Alpha Art Exchange,Access Granted,Trading Dark,Pink Smirk,Shark Hacker,Objective-C
5586,Shadowy Super Coder #5586,4xkvtedjL86TLmH1MKxp6LDTCepjvjGzfebjMJZdQCuQ,Light-Blue,Tan,Purple Metal,Solana,Fabric,Red Panda Squad,Pink Smile,Shadowy Hacker,C++
