TOKEN_ID,TOKEN_NAME,Factory Model,Collection,Current Class,Factory Class,Car Rating,Experience Points,Current Color,Stock Color,Win Percentage,Engine Level,Tires Level,NOS System,Supercharger,Dual Exhaust,Drive Train Upgrade,Performance Chip,Connection
194,RR Car #194 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
195,RR Car #195 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
196,RR Car #196 OG Bobby Johnson,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
197,RR Car #197 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
198,RR Car #198 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
199,RR Car #199 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
200,RR Car #200 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
201,RR Car #201 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
202,RR Car #202 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
203,RR Car #203 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
204,RR Car #204 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
205,RR Car #205 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
206,RR Car #206 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
207,RR Car #207 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
208,RR Car #208 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
209,RR Car #209 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
210,RR Car #210 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
211,RR Car #211 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
212,RR Car #212 Dababy Car,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
213,RR Car #213 Reegot #1,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
214,RR Car #214 GreasedLightning,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
215,RR Car #215 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
216,RR Car #216 Blue,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
217,RR Car #217 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
218,RR Car #218 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
219,RR Car #219 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
220,RR Car #220 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
221,RR Car #221 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
222,RR Car #222 Trip the Deuce,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
223,RR Car #223 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
224,RR Car #224 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
225,RR Car #225 programm3r,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
226,RR Car #226 Helium,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
227,RR Car #227 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
228,RR Car #228 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
229,RR Car #229 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
230,RR Car #230 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
231,RR Car #231 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
232,RR Car #232 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
233,RR Car #233 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
234,RR Car #234 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
235,RR Car #235 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
236,RR Car #236 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
237,RR Car #237 DEV 34234234234,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
238,RR Car #238 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
239,RR Car #239 Moonshot,Moonshot,Genesis,Rookie,Rookie,100,0,SC-018,SC-018,0,0,0,0,0,0,0,0,
240,RR Car #240 Moonshot,Moonshot,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
241,RR Car #241 Moonshot,Moonshot,Genesis,Driver,Driver,100,200,SC-043,SC-043,0,0,0,0,0,0,0,0,
242,RR Car #242 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
243,RR Car #243 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
244,RR Car #244 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
245,RR Car #245 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
246,RR Car #246 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
247,RR Car #247 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
248,RR Car #248 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
249,RR Car #249 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
250,RR Car #250 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
251,RR Car #251 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
252,RR Car #252 Moonshot,Moonshot,Genesis,Aero,Aero,100,600,SC-081,SC-081,0,0,0,0,0,0,0,0,
253,RR Car #253 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
254,RR Car #254 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
255,RR Car #255 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
256,RR Car #256 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
257,RR Car #257 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
258,RR Car #258 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
259,RR Car #259 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
260,RR Car #260 Moonshot,Moonshot,Genesis,Pro,Pro,100,800,SC-092,SC-092,0,0,0,0,0,0,0,0,
261,RR Car #261 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
262,RR Car #262 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
263,RR Car #263 Fast and Furious,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
264,RR Car #264 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
265,RR Car #265 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
266,RR Car #266 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
267,RR Car #267 Moonshot,Moonshot,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
268,RR Car #268 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
269,RR Car #269 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
270,RR Car #270 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
271,RR Car #271 Eat My Dust,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
272,RR Car #272 Dragula,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
273,RR Car #273 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
274,RR Car #274 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
275,RR Car #275 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
276,RR Car #276 Iron Mike Tyson,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
277,RR Car #277 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
278,RR Car #278 Aces High,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
279,RR Car #279 Vagabond,Vagabond,Genesis,Tracker,Tracker,100,400,SC-054,SC-054,0,0,0,0,0,0,0,0,
280,RR Car #280 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
281,RR Car #281 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
282,RR Car #282 Hail Storm,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
283,RR Car #283 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
284,RR Car #284 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
285,RR Car #285 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
286,RR Car #286 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
287,RR Car #287 Vagabond,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
288,RR Car #288 Hot Rod,Vagabond,Genesis,Aero,Aero,100,600,SC-016,SC-016,0,0,0,0,0,0,0,0,
289,RR Car #289 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
290,RR Car #290 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
291,RR Car #291 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
292,RR Car #292 UNBELIEVABLE,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
293,RR Car #293 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
294,RR Car #294 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
295,RR Car #295 Vagabond,Vagabond,Genesis,Pro,Pro,100,800,SC-006,SC-006,0,0,0,0,0,0,0,0,
296,RR Car #296 Vagabond,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
297,RR Car #297 Lightning McQueen,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
298,RR Car #298 Vagabond,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
299,RR Car #299 Lightspeed,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
300,RR Car #300 Millenium Falcon,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
301,RR Car #301 Iron Man,Vagabond,Genesis,Legendary,Legendary,100,1000,SC-094,SC-094,0,0,0,0,0,0,0,0,
302,RR Car #302 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
303,RR Car #303 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
304,RR Car #304 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
305,RR Car #305 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
306,RR Car #306 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
307,RR Car #307 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
308,RR Car #308 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
309,RR Car #309 Wen Rookie Lambo✅,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
310,RR Car #310 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
311,RR Car #311 MetaKhan,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
312,RR Car #312 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
313,RR Car #313 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
314,RR Car #314 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
315,RR Car #315 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
316,RR Car #316 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
317,RR Car #317 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
318,RR Car #318 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
319,RR Car #319 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
320,RR Car #320 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
321,RR Car #321 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
322,RR Car #322 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
323,RR Car #323 White Lightning,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
324,RR Car #324 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
325,RR Car #325 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
326,RR Car #326 Rambo,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
327,RR Car #327 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
328,RR Car #328 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
329,RR Car #329 Ferocious,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
330,RR Car #330 Bernie Ecclestone,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
331,RR Car #331 Heaven $ent,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
332,RR Car #332 Silver Sky,Ferocious,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
333,RR Car #333 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
334,RR Car #334 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
335,RR Car #335 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
336,RR Car #336 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
337,RR Car #337 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
338,RR Car #338 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
339,RR Car #339 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
340,RR Car #340 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
341,RR Car #341 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
342,RR Car #342 Wen Lambo✅,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
343,RR Car #343 Player1,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
344,RR Car #344 Aventador LP 780-4,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
345,RR Car #345 2013 Lamborghini Aventador LP 700-4 Roadster ,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
346,RR Car #346 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
347,RR Car #347 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
348,RR Car #348 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
349,RR Car #349 Ferocious,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
350,RR Car #350 Ferociou$,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
351,RR Car #351 Wen Lambo Rally,Ferocious,Genesis,Rally,Rally,100,100,SC-017,SC-017,0,0,0,0,0,0,0,0,
352,RR Car #352 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
353,RR Car #353 Lambo✈️ ,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
354,RR Car #354 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
355,RR Car #355 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
356,RR Car #356 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
357,RR Car #357 Wen Driver Lambo✅,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
358,RR Car #358 Cowboy,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
359,RR Car #359 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
360,RR Car #360 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
361,RR Car #361 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
362,RR Car #362 Ferocious,Ferocious,Genesis,Driver,Driver,100,200,SC-040,SC-040,0,0,0,0,0,0,0,0,
363,RR Car #363 Terminator,Ferocious,Genesis,Tracker,Tracker,100,200,SC-058,SC-058,0,0,0,0,0,0,0,0,
364,RR Car #364 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
365,RR Car #365 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
366,RR Car #366 Riot Racer,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
367,RR Car #367 Wen Tracker Lambo✅,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
368,RR Car #368 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
369,RR Car #369 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
370,RR Car #370 Hamilton,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
371,RR Car #371 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
372,RR Car #372 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
373,RR Car #373 Ferocious,Ferocious,Genesis,Tracker,Tracker,100,400,SC-058,SC-058,0,0,0,0,0,0,0,0,
374,RR Car #374 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
375,RR Car #375 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
376,RR Car #376 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
377,RR Car #377 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
378,RR Car #378 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
379,RR Car #379 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
380,RR Car #380 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
381,RR Car #381 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
382,RR Car #382 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
383,RR Car #383 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
384,RR Car #384 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
385,RR Car #385 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
386,RR Car #386 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
387,RR Car #387 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
388,RR Car #388 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
389,RR Car #389 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
390,RR Car #390 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
391,RR Car #391 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
392,RR Car #392 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
393,RR Car #393 Fireball Camero,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
394,RR Car #394 Moon and the Stars,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
395,RR Car #395 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
396,RR Car #396 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
397,RR Car #397 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
398,RR Car #398 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
399,RR Car #399 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
400,RR Car #400 Constellation,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
401,RR Car #401 Red Rocket,Constellation,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
