TOKEN_ID,TOKEN_NAME,1/1,Skin,Background,Cloth,Mouth,Eyes,Hats
281,Chubby Kaiju #281-281,None,Music Red,Epic,Frog Suit,Flame,Cyclopes,Bunny Ears
282,Chubby Kaiju #282-282,None,Money Orange,Epic,Frog Suit,Bird,Flame,Poor Crown
283,Chubby Kaiju #283-283,None,Power Yellow,Epic,Penguin Suit,Flame,Derp,Pirate
284,Chubby Kaiju #284-284,None,Music Red,Common,TankTop,Sad,Friendly,Beanie
285,Chubby Kaiju #285-285,None,Music Green,Common,Arab,Normal,Lazy,Bath
286,Chubby Kaiju #286-286,None,Music Green,Common,Football,Sad,Angry,Beanie
287,Chubby Kaiju #287-287,None,Music Gold,Common,Football,Angry,Curious,Womans Turban
288,Chubby Kaiju #288-288,None,Money Teal,Common,Nerdy,Confident,Angry,Bath
289,Chubby Kaiju #289-289,None,Money RainBow,Common,Football,Confident,Angry,Halo
290,Chubby Kaiju #290-290,None,Music Red,Uncommon,Flannel,Teeth,Suspicious,Bowhat
291,Chubby Kaiju #291-291,None,Music Green,Common,Arab,Joke,Friendly,Beanie
292,Chubby Kaiju #292-292,None,Music Red,Common,Football,Meh,Guilty,Bath
293,Chubby Kaiju #293-293,None,Money Teal,Uncommon,Formal Suit,Upset,Puke,HighTop
294,Chubby Kaiju #294-294,None,Power Black,Uncommon,Flannel,Tongue,Tears,Chef
295,Chubby Kaiju #295-295,None,Money Orange,Common,Football,Sad,Angry,Halo
296,Chubby Kaiju #296-296,None,Money Teal,Common,Sweater,Normal,Lazy,Womans Turban
297,Chubby Kaiju #297-297,None,Power Black,Common,Nerdy,Joke,Friendly,Unicorn
298,Chubby Kaiju #298-298,None,Music Gold,Uncommon,SOS Sweater,Upset,Purple Eye,Beret Hat
299,Chubby Kaiju #299-299,None,Music Green,Common,Sweater,Sad,Curious,Birthday
300,Chubby Kaiju #300-300,None,Power Black,Common,Polo,Normal,Lazy,Bath
301,Chubby Kaiju #301-301,None,Money Teal,Rare,Super Soldier,Gangster,AlmostCry,Octopus
302,Chubby Kaiju #302-302,None,Money Orange,Common,Arab,Joke,Friendly,Birthday
303,Chubby Kaiju #303-303,None,Music Red,Common,Shirt,Normal,Lazy,Bath
304,Chubby Kaiju #304-304,None,Power Wolf,SOS,Morie Boss,SOS Covid Mask,SOS Gold Glasses,SOS Cap
305,Chubby Kaiju #305-305,None,Money Teal,Uncommon,Formal Suit,Throw Up,Purple Eye,Bowhat
306,Chubby Kaiju #306-306,None,Money Orange,Rare,Purple Lover,Clown,Derp,Kong Hat
307,Chubby Kaiju #307-307,None,Money Orange,Epic,Fish,Bubblegum,Derp,Poor Crown
308,Chubby Kaiju #308-308,None,Money Teal,Uncommon,SOS Gold Sweater,Confuse,Tears,HighTop
309,Chubby Kaiju #309-309,None,Power Yellow,Common,Football,Sad,Lazy,Clown Hair
310,Chubby Kaiju #310-310,None,Music Red,Uncommon,Formal Suit,Confuse,Tears,Military
311,Chubby Kaiju #311-311,None,Music Red,Uncommon,Bathroom,Throw Up,SuperLazy,Chef
312,Chubby Kaiju #312-312,None,Money Teal,Uncommon,Casual,Tongue,Suspicious,HighTop
313,Chubby Kaiju #313-313,None,Music Green,Common,Shirt Tie,Angry,Lazy,Farmer
314,Chubby Kaiju #314-314,None,Power Black,Common,Football,Sad,Curious,Birthday
315,Chubby Kaiju #315-315,None,Music Gold,Common,TankTop,Angry,Guilty,Clown Hair
316,Chubby Kaiju #316-316,None,Power Wolf,Common,Sweater,Angry,Lazy,Vacation
317,Chubby Kaiju #317-317,None,Money Orange,Common,Arab,Normal,Curious,Yarmulke
318,Chubby Kaiju #318-318,None,Power Black,Rare,Tuxedo,Greedy,Pirate,Cowboy
319,Chubby Kaiju #319-319,None,Music Red,Common,Football,Joke,Angry,Unicorn
320,Chubby Kaiju #320-320,None,Power Yellow,Uncommon,Flannel,Confuse,Sad,Baseball Cap
321,Chubby Kaiju #321-321,None,Power Black,Common,Shirt,Joke,Dizzy,Yarmulke
322,Chubby Kaiju #322-322,None,Power Black,Common,Shirt,Sad,Friendly,Womans Turban
323,Chubby Kaiju #323-323,None,Music Red,Common,Arab,Confident,Angry,Vacation
324,Chubby Kaiju #324,None,Money Orange,SOS,Morie Boss,Fish,Rainbow Glasses,Astronaut
325,Chubby Kaiju #325-325,None,Money Teal,Common,Nerdy,Meh,Curious,Red Cap
326,Chubby Kaiju #326-326,None,Money RainBow,Common,K,Normal,Friendly,Womans Turban
327,Chubby Kaiju #327-327,None,Music Green,Uncommon,SOS Gold Sweater,Confuse,Tears,Military
328,Chubby Kaiju #328-328,None,Power Yellow,Rare,YO,SmokingPipe,Sunglasses,Kong Hat
329,Chubby Kaiju #329-329,None,Money RainBow,Uncommon,Chinese,Confuse,SuperLazy,Beret Hat
330,Chubby Kaiju #330-330,None,Money Orange,SOS,Armor,SOS Covid Mask,Future Cyclopes,SOS Siren
331,Chubby Kaiju #331-331,None,Power Yellow,Uncommon,SOS Gold Sweater,Upset,SuperLazy,Leprechaun
332,Chubby Kaiju #332-332,None,Power Yellow,Common,K,Joke,Dizzy,Halo
333,Chubby Kaiju #333,None,Music Gold,SOS,Morie Lord,SOS Covid Mask,Future Cyclopes,Astronaut
334,Chubby Kaiju #334-334,None,Music Gold,Common,Nerdy,Angry,Curious,Unicorn
335,Chubby Kaiju #335-335,None,Music Gold,Epic,Racer,Flame,Beauty,Circuit Board
336,Chubby Kaiju #336-336,None,Money RainBow,Uncommon,SOS Sweater,Throw Up,Puke,Baseball Cap
337,Chubby Kaiju #337-337,None,Money Teal,Uncommon,Bathroom,Upset,Sad,Bowhat
338,Chubby Kaiju #338-338,None,Money Teal,Uncommon,Construction Vest,Tongue,Purple Eye,Kids
339,Chubby Kaiju #339-339,None,Music Green,Epic,Fish,Bubblegum,Flame,Circuit Board
340,Chubby Kaiju #340-340,Chubby Alien,Money Orange,None,None,None,None,None
341,Chubby Kaiju #341-341,None,Money Teal,Rare,Seal Suit,Greedy,AlmostCry,Wizard Hat
342,Chubby Kaiju #342-342,None,Music Red,Uncommon,Construction Vest,Teeth,Purple Eye,Military
343,Chubby Kaiju #343-343,None,Money RainBow,Rare,Seal Suit,Clown,Bandit,Artist
344,Chubby Kaiju #344-344,None,Power Yellow,Rare,Hoodie,SmokingPipe,Derp,Kong Hat
345,Chubby Kaiju #345-345,None,Music Red,Rare,Hoodie,Clown,AlmostCry,Greek
346,Chubby Kaiju #346-346,None,Power Wolf,Common,Shirt,Sad,Guilty,Clown Hair
347,Chubby Kaiju #347-347,None,Music Green,Uncommon,Bathroom,Throw Up,Purple Eye,Kids
348,Chubby Kaiju #348-348,None,Power Yellow,Rare,Hoodie,Clown,AlmostCry,Arrow
349,Chubby Kaiju #349-349,None,Music Green,Uncommon,Chinese,Teeth,Tears,IceCream
350,Chubby Kaiju #350-350,None,Music Red,Uncommon,Casual,Throw Up,Tears,Chef
351,Chubby Kaiju #351,None,Money Orange,Epic,Soldier,Flame,Beauty,Bunny Ears
352,Chubby Kaiju #352-352,None,Music Red,Uncommon,Graduation,Upset,Tears,Military
353,Chubby Kaiju #353-353,None,Money Orange,Common,TankTop,Normal,Friendly,Bath
354,Chubby Kaiju #354-354,None,Music Green,Uncommon,Chinese,Confuse,Suspicious,Kids
355,Chubby Kaiju #355-355,None,Music Gold,Common,K,Meh,Angry,Farmer
356,Chubby Kaiju #356-356,None,Music Green,Common,TankTop,Joke,Friendly,Vacation
357,Chubby Kaiju #357-357,None,Music Gold,Common,Polo,Joke,Angry,Yarmulke
358,Chubby Kaiju #358-358,None,Money RainBow,Rare,Hoodie,Gangster,Sunglasses,Villager
359,Chubby Kaiju #359-359,None,Music Green,Common,Tshirt,Meh,Lazy,Womans Turban
360,Chubby Kaiju #360-360,None,Money RainBow,Uncommon,Flannel,Confuse,Suspicious,Round Hat
361,Chubby Kaiju #361-361,None,Money Teal,Rare,Bubble Bomber,Gangster,Bandit,Cowboy
362,Chubby Kaiju #362-362,None,Power Yellow,Common,Arab,Normal,Dizzy,Farmer
363,Chubby Kaiju #363-363,None,Music Green,Rare,YO,Greedy,AlmostCry,Greek
364,Chubby Kaiju #364-364,None,Power Black,Common,Polo,Angry,Friendly,Bath
365,Chubby Kaiju #365-365,None,Power Black,SOS,Morie Lord,Robot,Dragonball,SOS Siren
366,Chubby Kaiju #366-366,None,Music Red,Epic,Penguin Suit,Beard God,Beauty,Roman Helmet
367,Chubby Kaiju #367-367,None,Money Teal,Uncommon,Construction Vest,Teeth,Puke,HighTop
368,Chubby Kaiju #368-368,None,Music Red,SOS,Burger,SOS Gold Covid Mask,SOS Glasses,Astronaut
369,Chubby Kaiju #369-369,None,Money Orange,Common,TankTop,Angry,Lazy,Clown Hair
370,Chubby Kaiju #370-370,None,Music Green,Uncommon,Flannel,Throw Up,Suspicious,HighTop
371,Chubby Kaiju #371-371,None,Money RainBow,Common,Nerdy,Confident,Friendly,Farmer
372,Chubby Kaiju #372-372,None,Money Orange,Common,K,Confident,Guilty,Halo
373,Chubby Kaiju #373-373,None,Music Red,Common,Shirt,Joke,Angry,Vacation
374,Chubby Kaiju #374-374,None,Power Yellow,Common,K,Sad,Lazy,Bath
375,Chubby Kaiju #375-375,None,Money Orange,Uncommon,Casual,Confuse,Tears,Military
376,Chubby Kaiju #376-376,None,Money Teal,Common,TankTop,Confident,Dizzy,Red Cap
377,Chubby Kaiju #377-377,None,Power Black,SOS,Tentacles,SOS Gold Covid Mask,SOS Gold Glasses,Electricity
378,Chubby Kaiju #378,None,Music Green,Epic,Samurai,Bubblegum,Beauty,Hatch
379,Chubby Kaiju #379-379,None,Money Orange,Uncommon,Graduation,Tongue,Purple Eye,Leprechaun
380,Chubby Kaiju #380-380,None,Music Green,Rare,Purple Lover,Rainbow,Sunglasses,Greek
381,Chubby Kaiju #381-381,None,Power Wolf,Common,TankTop,Meh,Angry,Womans Turban
382,Chubby Kaiju #382-382,None,Money Teal,Rare,Super Soldier,SmokingPipe,Sunglasses,Graduation
383,Chubby Kaiju #383-383,None,Music Green,Common,Nerdy,Normal,Angry,Red Cap
384,Chubby Kaiju #384-384,None,Money RainBow,Epic,Samurai,Bubblegum,Puke,Bunny Ears
385,Chubby Kaiju #385-385,None,Money RainBow,Uncommon,SOS Gold Sweater,Teeth,Suspicious,Bowhat
386,Chubby Kaiju #386-386,None,Money RainBow,Rare,Winter,SmokingPipe,AlmostCry,Safety Helmet
387,Chubby Kaiju #387-387,None,Power Yellow,Common,Sweater,Joke,Guilty,Birthday
388,Chubby Kaiju #388-388,None,Music Green,Uncommon,SOS Gold Sweater,Throw Up,Sad,Bowhat
389,Chubby Kaiju #389-389,None,Money Teal,Uncommon,Chinese,Tongue,Purple Eye,Bowhat
390,Chubby Kaiju #390-390,None,Money RainBow,Uncommon,SOS Sweater,Upset,Puke,HighTop
391,Chubby Kaiju #391-391,None,Music Green,Epic,Fish,Beard God,Puke,Poor Crown
392,Chubby Kaiju #392-392,None,Music Green,Rare,Hoodie,Gangster,Pirate,Graduation
393,Chubby Kaiju #393-393,None,Music Gold,Common,Shirt,Normal,Friendly,Halo
394,Chubby Kaiju #394-394,None,Money RainBow,Common,K,Meh,Guilty,Vacation
395,Chubby Kaiju #395-395,None,Money Teal,Common,K,Normal,Guilty,Unicorn
396,Chubby Kaiju #396-396,None,Power Wolf,Epic,Penguin Suit,Bird,Puke,Crocket Hat
397,Chubby Kaiju #397-397,None,Music Gold,Uncommon,Casual,Upset,SuperLazy,Beret Hat
398,Chubby Kaiju #398-398,None,Money Teal,Uncommon,SOS Sweater,Teeth,SuperLazy,IceCream
399,Chubby Kaiju #399-399,None,Power Yellow,Rare,Sheriff,Gangster,Bandit,Arrow
400,Chubby Kaiju #400-400,None,Music Green,Uncommon,SOS Sweater,Throw Up,Purple Eye,Round Hat
401,Chubby Kaiju #401-401,None,Power Yellow,Uncommon,SOS Gold Sweater,Throw Up,Sad,Round Hat
402,Chubby Kaiju #402-402,None,Money Teal,Common,Polo,Confident,Angry,Beanie
403,Chubby Kaiju #403-403,None,Power Wolf,Common,Arab,Meh,Lazy,Halo
404,Chubby Kaiju #404-404,None,Music Red,Uncommon,Flannel,Upset,Sad,Beret Hat
405,Chubby Kaiju #405-405,None,Power Yellow,SOS,Burger,SOS Covid Mask,Future Cyclopes,Electricity
406,Chubby Kaiju #406-406,None,Music Gold,Uncommon,Flannel,Tongue,Suspicious,Kids
407,Chubby Kaiju #407-407,None,Music Green,Uncommon,SOS Sweater,Teeth,Puke,HighTop
408,Chubby Kaiju #408-408,None,Music Gold,Common,Shirt,Angry,Dizzy,Beanie
409,Chubby Kaiju #409-409,None,Power Black,Common,Football,Normal,Dizzy,Farmer
410,Chubby Kaiju #410-410,None,Power Yellow,Common,Nerdy,Normal,Guilty,Clown Hair
411,Chubby Kaiju #411-411,None,Money Orange,Rare,Fancy,SmokingPipe,Pirate,Kong Hat
412,Chubby Kaiju #412-412,None,Power Yellow,Common,Shirt,Joke,Curious,Bath
413,Chubby Kaiju #413-413,None,Music Gold,Common,Shirt Tie,Meh,Curious,Yarmulke
414,Chubby Kaiju #414-414,None,Money Orange,Common,Tshirt,Confident,Guilty,Vacation
415,Chubby Kaiju #415-415,None,Money Orange,Common,Shirt Tie,Sad,Angry,Beanie
416,Chubby Kaiju #416-416,None,Music Red,Rare,Winter,Gangster,Derp,Arrow
417,Chubby Kaiju #417-417,None,Money Orange,Rare,Purple Lover,Gangster,Sunglasses,Graduation
418,Chubby Kaiju #418-418,None,Power Yellow,Common,Tshirt,Normal,Curious,Birthday
419,Chubby Kaiju #419-419,None,Music Green,Common,Arab,Meh,Guilty,Bath
420,Chubby Kaiju #420-420,None,Money RainBow,Common,Tshirt,Confident,Lazy,Unicorn
421,Chubby Kaiju #421-421,None,Power Black,Uncommon,Chinese,Confuse,Puke,Bowhat
422,Chubby Kaiju #422-422,None,Power Yellow,Common,Arab,Normal,Lazy,Bath
423,Chubby Kaiju #423-423,None,Music Red,Uncommon,SOS Sweater,Upset,Tears,Leprechaun
424,Chubby Kaiju #424-424,None,Power Wolf,Common,Sweater,Sad,Guilty,Womans Turban
425,Chubby Kaiju #425-425,None,Music Gold,Rare,Tuxedo,Clown,Bandit,Sleep Hat
426,Chubby Kaiju #426-426,None,Money Teal,Uncommon,Flannel,Upset,Sad,Beret Hat
427,Chubby Kaiju #427-427,None,Money Teal,Rare,Sheriff,Rainbow,Bandit,Greek
428,Chubby Kaiju #428-428,None,Music Green,Rare,Clown,Greedy,Sunglasses,Graduation
429,Chubby Kaiju #429-429,None,Money Orange,Rare,Winter,SmokingPipe,Derp,Arrow
430,Chubby Kaiju #430-430,None,Power Black,Rare,YO,SmokingPipe,Pirate,Cowboy
431,Chubby Kaiju #431-431,None,Money RainBow,Uncommon,Casual,Teeth,Sad,Bowhat
432,Chubby Kaiju #432-432,None,Music Green,Common,Football,Confident,Guilty,Clown Hair
433,Chubby Kaiju #433-433,None,Music Red,Uncommon,Graduation,Upset,Suspicious,Baseball Cap
434,Chubby Kaiju #434-434,None,Money Orange,Uncommon,Chinese,Upset,SuperLazy,Chef
435,Chubby Kaiju #435-435,None,Power Wolf,Common,Sweater,Confident,Curious,Beanie
436,Chubby Kaiju #436-436,None,Power Black,Uncommon,Construction Vest,Throw Up,Puke,Bowhat
437,Chubby Kaiju #437-437,None,Music Red,Common,Football,Meh,Lazy,Beanie
438,Chubby Kaiju #438-438,None,Money Teal,Uncommon,SOS Sweater,Upset,Puke,Leprechaun
439,Chubby Kaiju #439-439,None,Power Wolf,Rare,Seal Suit,Clown,Derp,Sleep Hat
440,Chubby Kaiju #440-440,None,Power Black,Rare,Hoodie,Greedy,Derp,Greek
441,Chubby Kaiju #441-441,None,Power Black,Common,Arab,Meh,Lazy,Unicorn
442,Chubby Kaiju #442-442,None,Music Gold,Common,Shirt,Confident,Angry,Unicorn
443,Chubby Kaiju #443-443,None,Music Red,Common,Tshirt,Meh,Friendly,Clown Hair
444,Chubby Kaiju #444-444,None,Power Yellow,Epic,Morie Gang,Flame,Dragonball,Bunny Ears
445,Chubby Kaiju #445-445,None,Power Yellow,Common,Nerdy,Meh,Guilty,Beanie
446,Chubby Kaiju #446-446,None,Music Green,Common,Football,Sad,Lazy,Womans Turban
447,Chubby Kaiju #447-447,None,Music Green,Uncommon,Flannel,Teeth,Tears,Military
448,Chubby Kaiju #448-448,None,Money RainBow,Common,Sweater,Confident,Friendly,Red Cap
449,Chubby Kaiju #449-449,None,Power Wolf,Uncommon,Construction Vest,Teeth,Tears,Military
450,Chubby Kaiju #450-450,None,Music Green,Uncommon,Casual,Upset,Tears,Kids
451,Chubby Kaiju #451-451,None,Power Yellow,Common,Tshirt,Confident,Guilty,Clown Hair
452,Chubby Kaiju #452-452,None,Music Green,Common,Polo,Meh,Angry,Yarmulke
453,Chubby Kaiju #453-453,None,Music Gold,Uncommon,Bathroom,Teeth,Puke,Beret Hat
454,Chubby Kaiju #454-454,None,Music Green,Epic,Racer,Bird,Dragonball,Hatch
455,Chubby Kaiju #455-455,None,Power Wolf,Common,Polo,Normal,Dizzy,Red Cap
456,Chubby Kaiju #456-456,None,Music Gold,Common,Nerdy,Confident,Guilty,Clown Hair
457,Chubby Kaiju #457,None,Power Black,SOS,Dragon,Fish,Dragonball,SOS Siren
458,Chubby Kaiju #458-458,None,Power Yellow,Uncommon,SOS Sweater,Confuse,Sad,Baseball Cap
459,Chubby Kaiju #459-459,None,Music Green,Rare,Seal Suit,Clown,Terrifying,Kong Hat
460,Chubby Kaiju #460-460,None,Music Green,Uncommon,Casual,Teeth,Purple Eye,IceCream
461,Chubby Kaiju #461-461,None,Money Teal,Uncommon,Formal Suit,Teeth,Suspicious,Military
462,Chubby Kaiju #462-462,None,Money Orange,Uncommon,Graduation,Confuse,Sad,Kids
463,Chubby Kaiju #463-463,None,Music Green,Common,Sweater,Normal,Friendly,Bath
464,Chubby Kaiju #464-464,None,Power Wolf,Epic,Frog Suit,Beard God,Dragonball,Kappa
465,Chubby Kaiju #465-465,None,Music Red,Epic,Soldier,Beard God,Beauty,Circuit Board
466,Chubby Kaiju #466-466,None,Music Green,SOS,T-rex,Fish,Dragonball,Cool Crown
467,Chubby Kaiju #467-467,None,Music Green,Uncommon,SOS Sweater,Upset,Puke,Leprechaun
468,Chubby Kaiju #468-468,None,Power Yellow,Common,Shirt Tie,Sad,Friendly,Womans Turban
469,Chubby Kaiju #469-469,None,Power Yellow,Uncommon,SOS Gold Sweater,Tongue,SuperLazy,Leprechaun
470,Chubby Kaiju #470-470,None,Music Green,Common,Sweater,Meh,Friendly,Yarmulke
471,Chubby Kaiju #471-471,None,Music Green,Uncommon,Casual,Upset,Purple Eye,Military
472,Chubby Kaiju #472-472,None,Power Yellow,SOS,Dragon,Fish,Rainbow Glasses,SOS Cap
473,Chubby Kaiju #473-473,None,Power Yellow,Epic,Frog Suit,Flame,Puke,Crocket Hat
474,Chubby Kaiju #474-474,None,Music Red,Common,Shirt,Meh,Angry,Womans Turban
475,Chubby Kaiju #475-475,None,Power Black,Uncommon,Construction Vest,Throw Up,Purple Eye,Leprechaun
476,Chubby Kaiju #476-476,None,Money Orange,Epic,Morie Gang,Flame,Dragonball,Poor Crown
477,Chubby Kaiju #477-477,None,Music Gold,Uncommon,Chinese,Upset,Tears,HighTop
478,Chubby Kaiju #478-478,None,Music Green,Rare,Tuxedo,Greedy,Derp,Cowboy
479,Chubby Kaiju #479-479,None,Music Red,Rare,Bubble Bomber,Greedy,AlmostCry,Detective
480,Chubby Kaiju #480-480,None,Music Gold,Common,Sweater,Confident,Dizzy,Unicorn
481,Chubby Kaiju #481-481,None,Money RainBow,Uncommon,Casual,Teeth,SuperLazy,Baseball Cap
482,Chubby Kaiju #482-482,None,Power Black,Epic,Morie Gang,Flame,Beauty,Crocket Hat
483,Chubby Kaiju #483-483,None,Music Green,Common,Arab,Sad,Angry,Birthday
484,Chubby Kaiju #484-484,None,Money RainBow,Uncommon,Bathroom,Throw Up,Purple Eye,IceCream
485,Chubby Kaiju #485-485,None,Money RainBow,Common,TankTop,Sad,Guilty,Womans Turban
486,Chubby Kaiju #486-486,None,Power Black,Common,Nerdy,Normal,Curious,Vacation
487,Chubby Kaiju #487-487,None,Money Orange,Common,Shirt Tie,Sad,Curious,Womans Turban
488,Chubby Kaiju #488-488,None,Money Orange,Common,TankTop,Joke,Curious,Halo
489,Chubby Kaiju #489-489,None,Music Gold,Common,Nerdy,Sad,Dizzy,Unicorn
490,Chubby Kaiju #490-490,None,Money Teal,Uncommon,Formal Suit,Teeth,SuperLazy,Military
491,Chubby Kaiju #491-491,None,Money Orange,Common,TankTop,Meh,Lazy,Halo
492,Chubby Kaiju #492-492,None,Music Green,Uncommon,Chinese,Tongue,Tears,HighTop
493,Chubby Kaiju #493-493,None,Money RainBow,Common,Football,Angry,Angry,Red Cap
494,Chubby Kaiju #494-494,None,Power Yellow,Common,K,Angry,Curious,Halo
495,Chubby Kaiju #495-495,None,Money Orange,Common,Sweater,Sad,Guilty,Bath
496,Chubby Kaiju #496-496,None,Money Orange,Common,Football,Meh,Dizzy,Birthday
497,Chubby Kaiju #497-497,None,Music Red,Rare,Hoodie,SmokingPipe,Bandit,Artist
498,Chubby Kaiju #498-498,None,Power Black,Uncommon,Casual,Throw Up,Purple Eye,Kids
499,Chubby Kaiju #499-499,None,Music Green,Common,K,Joke,Guilty,Unicorn
500,Chubby Kaiju #500-500,None,Money Teal,Rare,Fancy,Greedy,Derp,Kong Hat
501,Chubby Kaiju #501-501,None,Money Orange,Rare,Hoodie,Gangster,Terrifying,Safety Helmet
502,Chubby Kaiju #502-502,None,Music Green,Common,Shirt,Joke,Lazy,Unicorn
503,Chubby Kaiju #503-503,None,Music Red,Uncommon,SOS Sweater,Upset,Puke,Military
504,Chubby Kaiju #504-504,None,Music Red,Rare,Super Soldier,Rainbow,Pirate,Artist
505,Chubby Kaiju #505-505,None,Money Orange,Common,Arab,Sad,Friendly,Vacation
506,Chubby Kaiju #506-506,None,Music Gold,Uncommon,Casual,Confuse,Tears,Baseball Cap
507,Chubby Kaiju #507-507,None,Money Orange,Uncommon,Construction Vest,Tongue,Tears,Chef
508,Chubby Kaiju #508-508,None,Money Orange,Common,Nerdy,Meh,Lazy,Yarmulke
509,Chubby Kaiju #509-509,None,Power Yellow,Epic,Racer,Beard God,Derp,Circuit Board
510,Chubby Kaiju #510-510,None,Power Wolf,Uncommon,Flannel,Upset,SuperLazy,Round Hat
511,Chubby Kaiju #511-511,None,Music Green,SOS,Armor,Robot,SOS Gold Glasses,SOS Siren
512,Chubby Kaiju #512-512,None,Money Teal,Common,Shirt Tie,Confident,Curious,Beanie
513,Chubby Kaiju #513-513,None,Money Teal,Uncommon,Graduation,Teeth,Tears,Bowhat
514,Chubby Kaiju #514-514,None,Music Red,Epic,Morie,Bird,Puke,Circuit Board
515,Chubby Kaiju #515-515,None,Music Gold,Common,Shirt Tie,Sad,Guilty,Yarmulke
516,Chubby Kaiju #516-516,None,Money Teal,Rare,Purple Lover,Clown,Bandit,Safety Helmet
517,Chubby Kaiju #517-517,None,Money Teal,Epic,Morie Gang,Beard God,Derp,Roman Helmet
518,Chubby Kaiju #518-518,None,Music Red,Common,Arab,Confident,Dizzy,Farmer
519,Chubby Kaiju #519-519,None,Music Green,SOS,Morie Lord,SOS Covid Mask,Rainbow Glasses,SOS Siren
520,Chubby Kaiju #520-520,None,Music Red,Uncommon,Construction Vest,Teeth,Suspicious,Baseball Cap
521,Chubby Kaiju #521-521,None,Music Red,Uncommon,Bathroom,Tongue,SuperLazy,Baseball Cap
522,Chubby Kaiju #522-522,None,Money Orange,Common,Tshirt,Confident,Dizzy,Bath
523,Chubby Kaiju #523-523,None,Music Gold,Uncommon,Chinese,Confuse,Puke,Bowhat
524,Chubby Kaiju #524-524,None,Money Orange,Rare,Tuxedo,Gangster,AlmostCry,Villager
525,Chubby Kaiju #525-525,None,Music Red,Uncommon,Construction Vest,Confuse,Puke,Chef
526,Chubby Kaiju #526-526,None,Power Yellow,Common,Arab,Sad,Angry,Beanie
527,Chubby Kaiju #527-527,None,Money Teal,Common,Arab,Sad,Friendly,Farmer
528,Chubby Kaiju #528-528,None,Money Orange,Epic,Samurai,Beard God,Beauty,Bunny Ears
529,Chubby Kaiju #529-529,None,Music Green,SOS,Dragon,Robot,SOS Glasses,SOS Cap
530,Chubby Kaiju #530-530,None,Money Teal,Epic,Morie Gang,Bubblegum,Puke,Hatch
531,Chubby Kaiju #531-531,None,Power Black,Rare,Seal Suit,Rainbow,Sunglasses,Villager
532,Chubby Kaiju #532-532,None,Money RainBow,Epic,Penguin Suit,Beard God,Dragonball,Roman Helmet
533,Chubby Kaiju #533-533,None,Power Black,Common,Sweater,Joke,Friendly,Clown Hair
534,Chubby Kaiju #534-534,None,Power Yellow,Uncommon,SOS Gold Sweater,Upset,Sad,Military
535,Chubby Kaiju #535-535,None,Power Yellow,Common,Shirt,Meh,Angry,Farmer
536,Chubby Kaiju #536-536,None,Music Red,Uncommon,Formal Suit,Teeth,Sad,IceCream
537,Chubby Kaiju #537-537,None,Power Black,Uncommon,Casual,Tongue,Puke,Kids
538,Chubby Kaiju #538-538,None,Power Yellow,Rare,Winter,Gangster,Pirate,Artist
539,Chubby Kaiju #539-539,None,Music Red,Common,Tshirt,Confident,Friendly,Womans Turban
540,Chubby Kaiju #540-540,None,Power Yellow,Common,Polo,Joke,Lazy,Birthday
541,Chubby Kaiju #541-541,None,Power Yellow,SOS,Dragon,Robot,Future Cyclopes,Astronaut
542,Chubby Kaiju #542-542,None,Music Red,Common,Shirt,Normal,Angry,Bath
543,Chubby Kaiju #543-543,None,Power Yellow,Common,Nerdy,Normal,Angry,Clown Hair
544,Chubby Kaiju #544-544,None,Music Gold,Common,K,Sad,Friendly,Farmer
545,Chubby Kaiju #545-545,None,Money Teal,Uncommon,Flannel,Throw Up,Suspicious,Baseball Cap
546,Chubby Kaiju #546-546,None,Money Teal,Uncommon,Formal Suit,Tongue,SuperLazy,Leprechaun
547,Chubby Kaiju #547-547,None,Power Yellow,Uncommon,Flannel,Tongue,Tears,Baseball Cap
548,Chubby Kaiju #548-548,None,Power Black,Common,TankTop,Sad,Curious,Yarmulke
549,Chubby Kaiju #549-549,None,Power Wolf,Common,Shirt Tie,Sad,Dizzy,Vacation
550,Chubby Kaiju #550-550,None,Money Teal,Uncommon,Flannel,Tongue,Suspicious,IceCream
551,Chubby Kaiju #551-551,None,Music Green,Common,Nerdy,Meh,Angry,Red Cap
552,Chubby Kaiju #552-552,None,Music Gold,Common,Polo,Meh,Lazy,Red Cap
